LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	15897702	1163999588	12230472	49771056	23.3871	1.0000
phylum	Bacteroidetes	976	11729970	854701444	8866673	17552521	48.6939	0.7381
phylum	Firmicutes	1239	2657839	195917027	2307270	27505675	7.1228	0.1672
phylum	Verrucomicrobia	74201	780781	59872728	317551	3634080	16.4753	0.0491
phylum	Proteobacteria	1224	665281	49424546	663476	351475	140.6204	0.0419
phylum	Actinobacteria	201174	57668	3733845	69549	559513	6.6734	0.0036
phylum	Cyanobacteria	1117	373	17031	397	674	25.2685	0.0000
phylum	Tenericutes	544448	293	9379	4	406	23.1010	0.0000
phylum	Spirochaetes	203691	247	8183	38	2435	3.3606	0.0000
phylum	Chloroflexi	200795	89	3155	36	585	5.3932	0.0000
phylum	Fusobacteria	32066	46	1991	45	669	2.9761	0.0000
phylum	Synergistetes	508458	40	1475	26	818	1.8032	0.0000
phylum	Deinococcus-Thermus	1297	39	1170	0	145	8.0690	0.0000
phylum	Planctomycetes	203682	25	774	0	89	8.6966	0.0000
phylum	Acidobacteria	57723	10	355	4	283	1.2544	0.0000
phylum	Fibrobacteres	65842	8	251	0	121	2.0744	0.0000
phylum	Chlorobi	1090	7	225	0	155	1.4516	0.0000
phylum	Elusimicrobia	74152	6	200	0	95	2.1053	0.0000
phylum	Thermotogae	200918	5	162	0	99	1.6364	0.0000
phylum	Aquificae	200783	5	162	0	91	1.7802	0.0000
phylum	Nitrospinae	1293497	3	92	0	89	1.0337	0.0000
class	Bacteroidia	200643	11727498	854567810	8863579	17533958	48.7379	0.7380
class	Clostridia	186801	1531127	110245023	1261553	25493342	4.3245	0.0963
class	Negativicutes	909932	1106828	84463912	1028279	1250449	67.5469	0.0696
class	Verrucomicrobiae	203494	780755	59871934	317551	3633987	16.4755	0.0491
class	Gammaproteobacteria	1236	626808	46617182	611674	58459	797.4338	0.0394
class	Coriobacteriia	84998	39220	2434664	44155	532307	4.5738	0.0025
class	Alphaproteobacteria	28211	31698	2383715	47038	7830	304.4336	0.0020
class	Actinobacteria	1760	18446	1299108	25392	27135	47.8757	0.0012
class	Erysipelotrichia	526524	15536	988952	14200	657570	1.5039	0.0010
class	Deltaproteobacteria	28221	6299	406963	4717	280899	1.4488	0.0004
class	Bacilli	91061	3429	170468	2284	73571	2.3171	0.0002
class	Flavobacteriia	117743	1242	76163	1613	4198	18.1427	0.0001
class	Cytophagia	768503	951	40793	1153	1718	23.7445	0.0001
class	Tissierellia	1737404	572	32825	573	21316	1.5399	0.0000
class	Mollicutes	31969	293	9379	4	406	23.1010	0.0000
class	Betaproteobacteria	28216	286	9897	18	2525	3.9196	0.0000
class	Sphingobacteriia	117747	251	15700	325	12498	1.2562	0.0000
class	Spirochaetia	203692	247	8183	38	2435	3.3606	0.0000
class	Epsilonproteobacteria	29547	190	6789	29	1762	3.8530	0.0000
class	Dehalococcoidia	301297	78	2811	36	342	8.2193	0.0000
class	Fusobacteriia	203490	46	1991	45	669	2.9761	0.0000
class	Synergistia	649775	40	1475	26	818	1.8032	0.0000
class	Deinococci	188787	39	1170	0	145	8.0690	0.0000
class	Opitutae	414999	26	794	0	93	8.5376	0.0000
class	Planctomycetia	203683	25	774	0	89	8.6966	0.0000
class	Chlorobia	191410	7	225	0	155	1.4516	0.0000
class	Fibrobacteria	204430	7	221	0	92	2.4022	0.0000
class	Aquificae	187857	5	162	0	91	1.7802	0.0000
class	Thermotogae	188708	5	162	0	99	1.6364	0.0000
class	Thermomicrobia	189775	4	123	0	90	1.3667	0.0000
class	Endomicrobia	447830	4	140	0	66	2.1212	0.0000
class	Solibacteres	332159	3	94	0	60	1.5667	0.0000
class	Holophagae	533205	3	109	1	75	1.4533	0.0000
class	Acidobacteriia	204432	3	121	3	118	1.0254	0.0000
class	Ktedonobacteria	388447	3	94	0	61	1.5410	0.0000
class	Nitrospinia	1293498	3	92	0	89	1.0337	0.0000
order	Bacteroidales	171549	11727498	854567810	8863579	17533958	48.7379	0.7381
order	Clostridiales	186802	1527085	109996935	1257325	25366894	4.3362	0.0961
order	Veillonellales	1843489	1106486	84449910	1028118	1245404	67.8092	0.0696
order	Verrucomicrobiales	48461	780755	59871934	317551	3633987	16.4755	0.0491
order	Enterobacteriales	91347	623789	46448064	610389	33124	1402.2480	0.0393
order	Coriobacteriales	84999	36095	2243403	41702	390403	5.7464	0.0023
order	Rhizobiales	356	31552	2377433	46932	4647	511.6060	0.0020
order	Micrococcales	85006	17435	1239391	24015	3771	328.6637	0.0011
order	Erysipelotrichales	526525	15536	988952	14200	657570	1.5039	0.0010
order	Desulfovibrionales	213115	6096	400515	4707	279138	1.4348	0.0004
order	Eggerthellales	1643822	3125	191261	2453	141904	1.3478	0.0002
order	Lactobacillales	186826	2728	147541	2253	68042	2.1684	0.0002
order	Pseudomonadales	72274	2407	140562	1087	14241	9.8702	0.0002
order	Flavobacteriales	200644	1242	76163	1613	4198	18.1427	0.0001
order	Cytophagales	768507	951	40793	1153	1718	23.7445	0.0001
order	Bifidobacteriales	85004	717	45212	1228	14538	3.1099	0.0000
order	Bacillales	1385	701	22927	31	5529	4.1467	0.0000
order	Tissierellales	1737405	532	31289	569	20389	1.5346	0.0000
order	Chroococcales	1118	318	15357	397	314	48.9076	0.0000
order	Sphingobacteriales	200666	251	15700	325	12498	1.2562	0.0000
order	Spirochaetales	136	237	7818	38	2303	3.3947	0.0000
order	Acholeplasmatales	186329	207	6611	0	247	26.7652	0.0000
order	Acidaminococcales	1843488	199	9215	133	2342	3.9347	0.0000
order	Alteromonadales	135622	184	10645	43	534	19.9345	0.0000
order	Actinomycetales	2037	163	8681	116	5430	1.5987	0.0000
order	Campylobacterales	213849	147	5499	29	1733	3.1731	0.0000
order	Selenomonadales	909929	143	4787	28	2703	1.7710	0.0000
order	Pasteurellales	135625	143	8253	117	7524	1.0969	0.0000
order	Nitrosomonadales	32003	117	3771	0	65	58.0154	0.0000
order	Rhodospirillales	204441	93	3831	78	1037	3.6943	0.0000
order	Burkholderiales	80840	89	3536	14	2145	1.6485	0.0000
order	Corynebacteriales	85007	87	3726	15	1997	1.8658	0.0000
order	Mycoplasmatales	2085	86	2768	4	159	17.4088	0.0000
order	Thermoanaerobacterales	68295	73	2300	0	730	3.1507	0.0000
order	Aeromonadales	135624	71	2456	25	715	3.4350	0.0000
order	Vibrionales	135623	57	1781	1	313	5.6901	0.0000
order	Desulfobacterales	213118	56	1803	4	582	3.0979	0.0000
order	Xanthomonadales	135614	56	2265	10	1179	1.9211	0.0000
order	Fusobacteriales	203491	46	1991	45	669	2.9761	0.0000
order	Thiotrichales	72273	44	1361	0	93	14.6344	0.0000
order	Neisseriales	206351	41	1381	4	224	6.1652	0.0000
order	Synergistales	649776	40	1475	26	818	1.8032	0.0000
order	Bdellovibrionales	213481	39	1172	0	146	8.0274	0.0000
order	Oscillatoriales	1150	39	1186	0	265	4.4755	0.0000
order	Deinococcales	118964	39	1170	0	145	8.0690	0.0000
order	Methylophilales	206350	36	1116	0	61	18.2951	0.0000
order	Desulfuromonadales	69541	36	1214	2	433	2.8037	0.0000
order	Syntrophobacterales	213462	29	874	0	91	9.6044	0.0000
order	Myxococcales	29	28	878	0	186	4.7204	0.0000
order	Caulobacterales	204458	27	1330	22	1303	1.0207	0.0000
order	Planctomycetales	112	25	774	0	89	8.6966	0.0000
order	Propionibacteriales	85009	25	1499	18	1057	1.4182	0.0000
order	Bacteroidetes Order III. Incertae sedis	1100070	25	848	0	65	13.0462	0.0000
order	Dehalococcoidales	1202465	23	1119	36	254	4.4055	0.0000
order	Oceanospirillales	135619	16	490	0	208	2.3558	0.0000
order	Nostocales	1161	15	454	0	62	7.3226	0.0000
order	Chromatiales	135613	11	378	2	168	2.2500	0.0000
order	Cellvibrionales	1706369	11	340	0	63	5.3968	0.0000
order	Halanaerobiales	53433	10	339	3	191	1.7749	0.0000
order	Rhodobacterales	204455	9	290	1	194	1.4948	0.0000
order	Sphingomonadales	204457	9	558	5	500	1.1160	0.0000
order	Desulfarculales	453227	8	273	2	163	1.6748	0.0000
order	Legionellales	118969	8	242	0	89	2.7191	0.0000
order	Fibrobacterales	218872	7	221	0	92	2.4022	0.0000
order	Brachyspirales	1643686	7	272	0	72	3.7778	0.0000
order	Chlorobiales	191411	7	225	0	155	1.4516	0.0000
order	Pseudonocardiales	85010	7	210	0	87	2.4138	0.0000
order	Streptomycetales	85011	6	197	0	131	1.5038	0.0000
order	Opitutales	415000	6	194	0	64	3.0312	0.0000
order	Thermotogales	2419	5	162	0	99	1.6364	0.0000
order	Endomicrobiales	1783344	4	140	0	66	2.1212	0.0000
order	Desulfurobacteriales	1485951	4	132	0	62	2.1290	0.0000
order	Thermogemmatisporales	768667	3	94	0	61	1.5410	0.0000
order	Acidobacteriales	204433	3	121	3	118	1.0254	0.0000
order	Nitrospinales	1293499	3	92	0	89	1.0337	0.0000
order	Holophagales	574975	3	109	1	75	1.4533	0.0000
order	Solibacterales	332160	3	94	0	60	1.5667	0.0000
family	Prevotellaceae	171552	6875492	516367618	7298923	3265563	158.1251	0.4343
family	Bacteroidaceae	815	3315446	234095024	1162484	10037468	23.3221	0.2094
family	Porphyromonadaceae	171551	1532645	103870450	398502	4217838	24.6265	0.0968
family	Veillonellaceae	31977	1106486	84449910	1028118	1245404	67.8092	0.0699
family	Akkermansiaceae	1647988	780753	59871872	317551	3633927	16.4758	0.0493
family	Ruminococcaceae	541000	629357	45311595	575666	7405095	6.1190	0.0398
family	Enterobacteriaceae	543	623789	46448064	610389	33124	1402.2480	0.0394
family	Clostridiaceae	31979	227762	16679595	219603	3898509	4.2785	0.0144
family	Lachnospiraceae	186803	219581	15891991	157668	6777338	2.3449	0.0139
family	Eubacteriaceae	186806	216576	15980072	125683	2745250	5.8210	0.0137
family	Oscillospiraceae	216572	173167	12022840	134222	2276454	5.2814	0.0109
family	Coriobacteriaceae	84107	35987	2239077	41648	387883	5.7726	0.0023
family	Rhizobiaceae	82115	31536	2376835	46927	4263	557.5498	0.0020
family	Cellulomonadaceae	85016	17404	1237893	23998	2800	442.1046	0.0011
family	Erysipelotrichaceae	128827	15536	988952	14200	657570	1.5039	0.0010
family	Desulfovibrionaceae	194924	6092	400382	4707	279043	1.4348	0.0004
family	Rikenellaceae	171550	3656	226363	3669	12398	18.2580	0.0002
family	Eggerthellaceae	1643826	3125	191261	2453	141904	1.3478	0.0002
family	Moraxellaceae	468	2332	135602	1051	9726	13.9422	0.0001
family	Peptostreptococcaceae	186804	2074	128899	1222	46535	2.7699	0.0001
family	Streptococcaceae	1300	1502	79320	846	37993	2.0878	0.0001
family	Flavobacteriaceae	49546	1241	76121	1612	4157	18.3115	0.0001
family	Clostridiales Family XIII. Incertae Sedis	543314	930	44534	1085	3749	11.8789	0.0001
family	Cytophagaceae	89373	928	39947	1143	1376	29.0312	0.0001
family	Bifidobacteriaceae	31953	717	45212	1228	14538	3.1099	0.0000
family	Enterococcaceae	81852	695	41124	805	23865	1.7232	0.0000
family	Peptococcaceae	186807	567	24504	777	3062	8.0026	0.0000
family	Peptoniphilaceae	1570339	532	31289	569	20389	1.5346	0.0000
family	Lactobacillaceae	33958	486	25379	579	5157	4.9213	0.0000
family	Bacillaceae	186817	458	14938	16	2405	6.2112	0.0000
family	Spirochaetaceae	137	236	7787	38	2273	3.4259	0.0000
family	Acholeplasmataceae	2146	207	6611	0	247	26.7652	0.0000
family	Sphingobacteriaceae	84566	202	14094	318	12111	1.1637	0.0000
family	Acidaminococcaceae	909930	199	9215	133	2342	3.9347	0.0000
family	Paenibacillaceae	186822	171	5653	12	1727	3.2733	0.0000
family	Prolixibacteraceae	1471398	163	5049	0	304	16.6086	0.0000
family	Actinomycetaceae	2049	163	8681	116	5430	1.5987	0.0000
family	Pasteurellaceae	712	143	8253	117	7524	1.0969	0.0000
family	Idiomarinaceae	267893	134	8979	41	299	30.0301	0.0000
family	Nitrosomonadaceae	206379	117	3771	0	65	58.0154	0.0000
family	Selenomonadaceae	1843491	109	3599	22	1939	1.8561	0.0000
