LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	1592809	109436226	343152	6824263	16.0363	1.0000
phylum	Firmicutes	1239	1393579	93510519	227664	3090622	30.2562	0.8749
phylum	Actinobacteria	201174	190875	15308491	105708	3189529	4.7996	0.1198
phylum	Bacteroidetes	976	7773	579858	9287	511077	1.1346	0.0049
phylum	Proteobacteria	1224	502	32794	448	29071	1.1281	0.0003
phylum	Fusobacteria	32066	66	3775	40	3220	1.1724	0.0000
phylum	Tenericutes	544448	5	246	0	210	1.1714	0.0000
phylum	Spirochaetes	203691	4	240	3	236	1.0169	0.0000
phylum	Deinococcus-Thermus	1297	3	209	1	206	1.0146	0.0000
class	Bacilli	91061	1387910	93124118	222642	2755654	33.7938	0.8714
class	Actinobacteria	1760	183753	14734461	98835	2733564	5.3902	0.1154
class	Bacteroidia	200643	7767	579454	9281	510740	1.1345	0.0049
class	Coriobacteriia	84998	7122	574030	6873	455965	1.2589	0.0045
class	Tissierellia	1737404	4575	311728	4272	275390	1.1320	0.0029
class	Negativicutes	909932	560	40253	361	36863	1.0920	0.0004
class	Clostridia	186801	499	31968	351	21223	1.5063	0.0003
class	Epsilonproteobacteria	29547	445	29643	416	26245	1.1295	0.0003
class	Fusobacteriia	203490	66	3775	40	3220	1.1724	0.0000
class	Gammaproteobacteria	1236	39	2320	27	2135	1.0867	0.0000
class	Erysipelotrichia	526524	35	2452	38	1492	1.6434	0.0000
class	Betaproteobacteria	28216	14	623	4	487	1.2793	0.0000
class	Flavobacteriia	117743	6	404	6	337	1.1988	0.0000
class	Mollicutes	31969	5	246	0	210	1.1714	0.0000
class	Alphaproteobacteria	28211	4	208	1	204	1.0196	0.0000
class	Spirochaetia	203692	4	240	3	236	1.0169	0.0000
class	Deinococci	188787	3	209	1	206	1.0146	0.0000
order	Lactobacillales	186826	1387818	93120162	222617	2753611	33.8175	0.8713
order	Bifidobacteriales	85004	183369	14706871	98451	2707956	5.4310	0.1151
order	Bacteroidales	171549	7767	579454	9281	510740	1.1345	0.0049
order	Coriobacteriales	84999	7121	573997	6873	455933	1.2590	0.0045
order	Tissierellales	1737405	4569	311284	4262	274980	1.1320	0.0029
order	Veillonellales	1843489	560	40253	361	36863	1.0920	0.0004
order	Clostridiales	186802	499	31968	351	21223	1.5063	0.0003
order	Campylobacterales	213849	445	29643	416	26245	1.1295	0.0003
order	Actinomycetales	2037	220	16222	175	14984	1.0826	0.0001
order	Corynebacteriales	85007	105	7140	171	6621	1.0784	0.0001
order	Bacillales	1385	92	3956	25	2043	1.9364	0.0001
order	Fusobacteriales	203491	66	3775	40	3220	1.1724	0.0000
order	Erysipelotrichales	526525	35	2452	38	1492	1.6434	0.0000
order	Micrococcales	85006	33	2631	31	2501	1.0520	0.0000
order	Propionibacteriales	85009	26	1597	7	1502	1.0632	0.0000
order	Pasteurellales	135625	26	1507	19	1444	1.0436	0.0000
order	Pseudomonadales	72274	11	748	8	628	1.1911	0.0000
order	Burkholderiales	80840	7	351	4	292	1.2021	0.0000
order	Flavobacteriales	200644	6	404	6	337	1.1988	0.0000
order	Neisseriales	206351	6	229	0	153	1.4967	0.0000
order	Mycoplasmatales	2085	5	246	0	210	1.1714	0.0000
order	Spirochaetales	136	4	240	3	236	1.0169	0.0000
order	Thermales	68933	3	209	1	206	1.0146	0.0000
order	Rhizobiales	356	3	171	1	168	1.0179	0.0000
family	Lactobacillaceae	33958	1386549	93050077	221902	2706888	34.3753	0.8706
family	Bifidobacteriaceae	31953	183369	14706871	98451	2707956	5.4310	0.1151
family	Prevotellaceae	171552	7628	570038	9202	502002	1.1355	0.0048
family	Atopobiaceae	1643824	7118	573734	6857	455721	1.2590	0.0045
family	Peptoniphilaceae	1570339	4569	311284	4262	274980	1.1320	0.0029
family	Streptococcaceae	1300	1149	65129	670	45940	1.4177	0.0007
family	Veillonellaceae	31977	560	40253	361	36863	1.0920	0.0004
family	Campylobacteraceae	72294	445	29643	416	26245	1.1295	0.0003
family	Actinomycetaceae	2049	220	16222	175	14984	1.0826	0.0001
family	Peptostreptococcaceae	186804	189	13466	69	12455	1.0812	0.0001
family	Clostridiaceae	31979	127	8091	152	1085	7.4571	0.0001
family	Bacteroidaceae	815	68	4141	15	3825	1.0826	0.0000
family	Lachnospiraceae	186803	66	4864	65	4637	1.0490	0.0000
family	Fusobacteriaceae	203492	65	3730	40	3176	1.1744	0.0000
family	Bacillaceae	186817	60	1859	0	60	30.9833	0.0000
family	Porphyromonadaceae	171551	40	2988	43	2770	1.0787	0.0000
family	Corynebacteriaceae	1653	39	2500	29	2362	1.0584	0.0000
family	Ruminococcaceae	541000	35	2140	30	1726	1.2399	0.0000
family	Erysipelotrichaceae	128827	35	2452	38	1492	1.6434	0.0000
family	Rikenellaceae	171550	31	2287	21	2143	1.0672	0.0000
family	Micrococcaceae	1268	31	2450	23	2322	1.0551	0.0000
family	Enterococcaceae	81852	29	1550	31	365	4.2466	0.0000
family	Propionibacteriaceae	31957	26	1597	7	1502	1.0632	0.0000
family	Pasteurellaceae	712	26	1507	19	1444	1.0436	0.0000
family	Aerococcaceae	186827	11	649	14	384	1.6901	0.0000
family	Staphylococcaceae	90964	10	612	3	602	1.0166	0.0000
family	Moraxellaceae	468	8	557	6	501	1.1118	0.0000
family	Clostridiales Family XIII. Incertae Sedis	543314	7	514	11	448	1.1473	0.0000
family	Neisseriaceae	481	6	229	0	153	1.4967	0.0000
family	Comamonadaceae	80864	6	310	4	252	1.2302	0.0000
family	Flavobacteriaceae	49546	6	404	6	337	1.1988	0.0000
family	Mycoplasmataceae	2092	5	246	0	210	1.1714	0.0000
family	Spirochaetaceae	137	4	240	3	236	1.0169	0.0000
family	Pseudomonadaceae	135621	3	191	2	127	1.5039	0.0000
family	Coriobacteriaceae	84107	3	263	16	212	1.2406	0.0000
family	Thermaceae	188786	3	209	1	206	1.0146	0.0000
genus	Lactobacillus	1578	1386549	93050077	221902	2706888	34.3753	0.8706
genus	Gardnerella	2701	183365	14706573	98451	2707662	5.4315	0.1151
genus	Prevotella	838	7624	569750	9194	501718	1.1356	0.0048
genus	Atopobium	1380	7118	573734	6857	455721	1.2590	0.0045
genus	Finegoldia	150022	2186	160583	1742	144053	1.1147	0.0014
genus	Anaerococcus	165779	1305	78087	1466	67129	1.1632	0.0008
genus	Streptococcus	1301	1149	65129	670	45940	1.4177	0.0007
genus	Peptoniphilus	162289	1078	72614	1054	63798	1.1382	0.0007
genus	Dialister	39948	469	34485	259	31718	1.0872	0.0003
genus	Campylobacter	194	445	29643	416	26245	1.1295	0.0003
genus	Peptostreptococcus	1257	187	13355	68	12384	1.0784	0.0001
genus	Varibaculum	184869	153	11663	129	10905	1.0695	0.0001
genus	Clostridium	1485	127	8091	152	1085	7.4571	0.0001
genus	Veillonella	29465	82	5176	90	4678	1.1065	0.0001
genus	Bacteroides	816	68	4141	15	3825	1.0826	0.0000
genus	Fusobacterium	848	65	3730	40	3176	1.1744	0.0000
genus	Actinomyces	1654	65	4398	42	3920	1.1219	0.0000
genus	Lawsonella	1847725	65	4590	142	4210	1.0903	0.0000
genus	Bacillus	1386	60	1859	0	60	30.9833	0.0000
genus	Oribacterium	265975	44	3388	41	3285	1.0314	0.0000
genus	Corynebacterium	1716	39	2500	29	2362	1.0584	0.0000
genus	Solobacterium	123375	32	2213	21	1348	1.6417	0.0000
genus	Alistipes	239759	31	2287	21	2143	1.0672	0.0000
genus	Rothia	32207	31	2450	23	2322	1.0551	0.0000
genus	Enterococcus	1350	29	1550	31	365	4.2466	0.0000
genus	Haemophilus	724	23	1218	11	1158	1.0518	0.0000
genus	Porphyromonas	836	20	1468	34	1364	1.0762	0.0000
genus	Gemella	1378	20	1420	22	1318	1.0774	0.0000
genus	Propionimicrobium	203133	14	937	6	854	1.0972	0.0000
genus	Ruminococcus	1263	13	990	11	977	1.0133	0.0000
genus	Faecalibacterium	216851	12	717	9	651	1.1014	0.0000
genus	Propionibacterium	1743	12	660	1	648	1.0185	0.0000
genus	Facklamia	66831	10	615	14	351	1.7521	0.0000
genus	Staphylococcus	1279	10	612	3	602	1.0166	0.0000
genus	Megasphaera	906	9	592	12	467	1.2677	0.0000
genus	Barnesiella	397864	8	586	5	553	1.0597	0.0000
genus	Acinetobacter	469	8	557	6	501	1.1118	0.0000
genus	Odoribacter	283168	8	573	1	496	1.1552	0.0000
genus	Fenollaria	1686313	7	489	8	482	1.0145	0.0000
genus	Capnocytophaga	1016	6	404	6	337	1.1988	0.0000
genus	Stomatobaculum	1213720	6	473	15	410	1.1537	0.0000
genus	Neisseria	482	4	163	0	121	1.3471	0.0000
genus	Treponema	157	4	240	3	236	1.0169	0.0000
genus	Bifidobacterium	1678	4	298	0	294	1.0136	0.0000
genus	Thermus	270	3	209	1	206	1.0146	0.0000
genus	Ureaplasma	2129	3	182	0	179	1.0168	0.0000
genus	Paraprevotella	577309	3	235	6	232	1.0129	0.0000
genus	Verminephrobacter	364316	3	145	2	90	1.6111	0.0000
genus	Pseudomonas	286	3	191	2	127	1.5039	0.0000
species	Lactobacillus jensenii	109790	1363622	91478202	214764	1934647	47.2842	0.8564
species	Gardnerella vaginalis	2702	183365	14706573	98451	2707662	5.4315	0.1152
species	Lactobacillus vaginalis	1633	11921	887898	2371	617473	1.4380	0.0075
species	Lactobacillus gasseri	1596	9360	577971	2251	133507	4.3291	0.0059
species	Atopobium vaginae	82135	7115	573578	6855	455568	1.2590	0.0045
species	Prevotella timonensis	386414	2578	199592	3542	182714	1.0924	0.0016
species	Finegoldia magna	1260	2186	160583	1742	144053	1.1147	0.0014
species	Prevotella sp. S7-1-8	1284775	2170	163034	3990	140560	1.1599	0.0014
species	Prevotella disiens	28130	1464	107934	446	100248	1.0767	0.0009
species	Peptoniphilus harei	54005	1036	70036	1024	61829	1.1327	0.0007
species	Lactobacillus psittaci	116089	754	45795	1503	2148	21.3198	0.0005
species	Prevotella bivia	28125	558	36900	116	28862	1.2785	0.0004
species	Streptococcus anginosus	1328	552	30390	383	23156	1.3124	0.0003
species	Anaerococcus lactolyticus	33032	515	32969	1004	29454	1.1193	0.0003
species	Anaerococcus sp. PH9	1118055	489	26742	226	22525	1.1872	0.0003
species	Dialister micraerophilus	309120	440	32467	211	29906	1.0856	0.0003
species	Campylobacter ureolyticus	827	427	28245	382	25098	1.1254	0.0003
species	Prevotella amnii	419005	386	29678	654	21437	1.3844	0.0002
species	Lactobacillus johnsonii	33959	234	14817	346	3553	4.1703	0.0001
species	Streptococcus agalactiae	1311	223	13920	31	9791	1.4217	0.0001
species	Anaerococcus hydrogenalis	33029	189	11790	50	9176	1.2849	0.0001
species	Peptostreptococcus anaerobius	1261	187	13355	68	12384	1.0784	0.0001
species	Prevotella histicola	470565	158	12050	70	9613	1.2535	0.0001
species	Varibaculum cambriense	184870	153	11663	129	10905	1.0695	0.0001
species	Prevotella buccalis	28127	130	8833	216	7889	1.1197	0.0001
species	Clostridium sp. HGF2	908340	123	7836	151	885	8.8542	0.0001
species	Streptococcus constellatus	76860	108	7552	87	5042	1.4978	0.0001
species	Lactobacillus fermentum	1613	98	7396	14	3402	2.1740	0.0001
species	Lactobacillus antri	227943	90	6953	34	1544	4.5032	0.0001
species	Lactobacillus gigeriorum	1203069	89	6513	356	92	70.7935	0.0001
species	Lactobacillus reuteri	1598	86	5428	68	1808	3.0022	0.0001
species	Lactobacillus crispatus	47770	73	5155	21	4879	1.0566	0.0000
species	Lawsonella clevelandensis	1528099	65	4590	142	4210	1.0903	0.0000
species	Lactobacillus mucosae	97478	62	4046	13	1094	3.6984	0.0000
species	Bacillus cereus	1396	60	1859	0	60	30.9833	0.0000
species	Veillonella dispar	39778	59	3820	70	3457	1.1050	0.0000
species	Lactobacillus frumenti	104955	55	3706	30	693	5.3478	0.0000
species	Anaerococcus tetradius	33036	52	3244	83	3028	1.0713	0.0000
species	Streptococcus urinalis	149016	37	2770	20	2264	1.2235	0.0000
species	Oribacterium sinus	237576	36	2897	39	2840	1.0201	0.0000
species	Actinomyces turicensis	131111	36	2624	17	2293	1.1444	0.0000
species	Prevotella bergensis	242750	35	2477	41	2323	1.0663	0.0000
species	Anaerococcus prevotii	33034	35	1858	53	1622	1.1455	0.0000
species	Fusobacterium nucleatum	851	34	1958	23	1700	1.1518	0.0000
species	Solobacterium moorei	102148	32	2213	21	1348	1.6417	0.0000
species	Streptococcus intermedius	1338	31	2003	55	1579	1.2685	0.0000
species	Rothia mucilaginosa	43675	26	2054	15	1945	1.0560	0.0000
species	Dialister invisus	218538	26	1917	48	1714	1.1184	0.0000
species	Enterococcus cecorum	44008	25	1381	30	200	6.9050	0.0000
species	Fusobacterium periodonticum	860	23	1178	12	1071	1.0999	0.0000
species	Corynebacterium pyruviciproducens	598660	22	1393	10	1309	1.0642	0.0000
species	Haemophilus parainfluenzae	729	21	1133	11	1075	1.0540	0.0000
species	Alistipes putredinis	28117	21	1538	13	1488	1.0336	0.0000
species	Gemella sanguinis	84135	20	1420	22	1318	1.0774	0.0000
species	Lactobacillus secaliphilus	396268	20	1225	5	369	3.3198	0.0000
species	Streptococcus gallolyticus	315405	20	1415	19	1016	1.3927	0.0000
species	Peptoniphilus lacrimalis	33031	18	1187	5	802	1.4800	0.0000
species	Prevotella melaninogenica	28132	17	998	16	816	1.2230	0.0000
species	Bacteroides coprocola	310298	17	1289	6	1213	1.0627	0.0000
species	Prevotella sp. S7 MS 2	1287488	16	1284	7	1096	1.1715	0.0000
species	Lactobacillus gastricus	227942	15	875	33	260	3.3654	0.0000
species	Prevotella nanceiensis	425941	14	945	11	931	1.0150	0.0000
species	Bacteroides vulgatus	821	14	831	4	817	1.0171	0.0000
species	Veillonella sp. oral taxon 158	671228	14	821	13	743	1.1050	0.0000
species	Lactobacillus kefiranofaciens	267818	14	1125	42	143	7.8671	0.0000
species	Streptococcus parasanguinis	1318	14	961	12	947	1.0148	0.0000
species	Actinomyces sp. ICM47	936548	13	875	12	790	1.1076	0.0000
species	Prevotella corporis	28128	13	776	2	610	1.2721	0.0000
species	Faecalibacterium prausnitzii	853	12	717	9	651	1.1014	0.0000
species	Lactobacillus helveticus	1587	12	736	6	163	4.5153	0.0000
species	Campylobacter concisus	199	12	904	19	769	1.1756	0.0000
species	Propionibacterium humerusii	1050843	12	660	1	648	1.0185	0.0000
species	Bacteroides ovatus	28116	10	607	2	495	1.2263	0.0000
species	Propionimicrobium sp. BV2F7	1111131	10	695	2	616	1.1282	0.0000
species	Prevotella salivae	228604	10	719	7	709	1.0141	0.0000
species	Streptococcus mitis	28037	10	509	10	430	1.1837	0.0000
species	Prevotella sp. C561	563031	10	645	9	635	1.0157	0.0000
species	Anaerococcus sp. MT16	1720199	10	641	21	631	1.0158	0.0000
species	Ruminococcus bicirculans	1160721	10	792	11	782	1.0128	0.0000
species	Lactobacillus taiwanensis	508451	8	401	17	99	4.0505	0.0000
species	Odoribacter splanchnicus	28118	8	573	1	496	1.1552	0.0000
species	Barnesiella intestinihominis	487174	8	586	5	553	1.0597	0.0000
species	Prevotella pallens	60133	8	517	4	509	1.0157	0.0000
species	Prevotella copri	165179	7	559	7	451	1.2395	0.0000
species	Porphyromonas endodontalis	28124	7	575	20	484	1.1880	0.0000
species	Fenollaria massiliensis	938288	7	489	8	482	1.0145	0.0000
species	Peptoniphilus timonensis	1268254	7	334	5	327	1.0214	0.0000
species	Streptococcus suis	1307	7	466	21	320	1.4563	0.0000
species	Anaerococcus sp. SB3	1673719	7	340	3	230	1.4783	0.0000
species	Prevotella shahii	228603	6	371	13	307	1.2085	0.0000
species	Alistipes shahii	328814	6	467	2	421	1.1093	0.0000
species	[Eubacterium] rectale	39491	6	396	3	390	1.0154	0.0000
species	Campylobacter hominis	76517	6	494	15	378	1.3069	0.0000
species	Stomatobaculum longum	796942	6	473	15	410	1.1537	0.0000
species	Anaerococcus obesiensis	1287640	6	352	17	314	1.1210	0.0000
species	Prevotella sp. ICM33	1161412	6	336	8	289	1.1626	0.0000
species	[Eubacterium] sulci	143393	6	480	11	415	1.1566	0.0000
species	Prevotella denticola	28129	6	323	7	261	1.2375	0.0000
species	Rothia dentocariosa	2047	5	396	8	377	1.0504	0.0000
species	Bacteroides uniformis	820	5	260	0	255	1.0196	0.0000
species	Prevotella veroralis	28137	5	216	3	211	1.0237	0.0000
species	Tissierellia bacterium S5-A11	1230730	5	354	6	321	1.1028	0.0000
species	Prevotella nigrescens	28133	5	232	1	227	1.0220	0.0000
species	Corynebacterium aurimucosum	169292	5	301	7	296	1.0169	0.0000
species	Lactobacillus salivarius	1624	5	346	7	205	1.6878	0.0000
species	Staphylococcus epidermidis	1282	5	308	0	303	1.0165	0.0000
species	Streptococcus pneumoniae	1313	5	200	2	195	1.0256	0.0000
species	Lactobacillus hominis	1203033	5	405	3	185	2.1892	0.0000
species	Facklamia hominis	178214	4	299	0	295	1.0136	0.0000
species	Lactobacillus iners	147802	4	189	0	94	2.0106	0.0000
species	Porphyromonas somerae	322095	4	303	2	299	1.0134	0.0000
species	Alistipes obesi	1118061	4	282	6	234	1.2051	0.0000
species	Propionimicrobium lymphophilum	33012	4	242	4	238	1.0168	0.0000
species	Porphyromonas bennonis	501496	4	310	10	306	1.0131	0.0000
species	Megasphaera sp. UPII 135-E	1000569	4	265	8	145	1.8276	0.0000
species	Oribacterium sp. oral taxon 108	712414	4	215	0	173	1.2428	0.0000
species	Streptococcus sp. OBRC6	936587	4	205	4	154	1.3312	0.0000
species	Peptoniphilus sp. BV3AC2	1111133	4	224	8	220	1.0182	0.0000
species	Actinomyces massiliensis	461393	4	166	1	162	1.0247	0.0000
species	Veillonella parvula	29466	4	209	1	205	1.0195	0.0000
species	Bacteroides sp. 3_1_23	457390	4	217	0	213	1.0188	0.0000
species	Peptoniphilus duerdenii	507750	4	271	6	191	1.4188	0.0000
species	Prevotella scopos	589437	3	128	1	125	1.0240	0.0000
species	Bacteroides intestinalis	329854	3	133	0	130	1.0231	0.0000
species	Bacteroides fragilis	817	3	101	0	64	1.5781	0.0000
species	Lactobacillus oris	1632	3	248	14	172	1.4419	0.0000
species	Streptococcus sp. F0441	999424	3	119	2	83	1.4337	0.0000
species	Thermus aquaticus	271	3	209	1	206	1.0146	0.0000
species	Megasphaera micronuciformis	187326	3	168	4	165	1.0182	0.0000
species	Corynebacterium glucuronolyticum	39791	3	264	2	261	1.0115	0.0000
species	Bifidobacterium adolescentis	1680	3	206	0	203	1.0148	0.0000
species	Oribacterium parvum	1501329	3	181	1	178	1.0169	0.0000
species	Dialister succinatiphilus	487173	3	101	0	98	1.0306	0.0000
species	Enterococcus faecium	1352	3	139	1	136	1.0221	0.0000
species	Verminephrobacter aporrectodeae	1110389	3	145	2	90	1.6111	0.0000
species	Fusobacterium sp. CM1	936561	3	222	0	153	1.4510	0.0000
species	Ureaplasma parvum	134821	3	182	0	179	1.0168	0.0000
species	Erysipelotrichaceae bacterium NK3D112	877415	3	239	17	144	1.6597	0.0000
species	Fusobacterium gonidiaformans	849	3	260	5	197	1.3198	0.0000
species	Neisseria meningitidis	487	3	127	0	86	1.4767	0.0000
species	Bacteroides sp. 14(A)	1163670	3	198	2	192	1.0312	0.0000
species	Coriobacteriaceae bacterium BV3Ac1	1111135	3	263	16	212	1.2406	0.0000
species	Actinomyces graevenitzii	55565	3	178	4	175	1.0171	0.0000
species	Porphyromonas sp. KLE 1280	997829	3	194	2	191	1.0157	0.0000
species	Acinetobacter junii	40215	3	203	3	200	1.0150	0.0000
species	Ruminococcus faecis	592978	3	198	0	195	1.0154	0.0000
species	Streptococcus dysgalactiae	1334	3	254	8	251	1.0120	0.0000
species	Treponema denticola	158	3	168	2	165	1.0182	0.0000
