LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	10805430	777256939	7862632	70733641	10.9885	1.0000
phylum	Firmicutes	1239	9244700	669317140	7330978	40851581	16.3841	0.8567
phylum	Bacteroidetes	976	1450751	100673621	459463	25826576	3.8981	0.1344
phylum	Actinobacteria	201174	50603	3313746	37793	1579601	2.0978	0.0047
phylum	Proteobacteria	1224	38309	2683557	22556	1762208	1.5228	0.0035
phylum	Verrucomicrobia	74201	5286	388710	4569	343343	1.1321	0.0005
phylum	Tenericutes	544448	420	14319	109	621	23.0580	0.0000
phylum	Synergistetes	508458	262	9116	40	826	11.0363	0.0000
phylum	Spirochaetes	203691	252	8890	72	2688	3.3073	0.0000
phylum	Fusobacteria	32066	231	10175	199	2671	3.8094	0.0000
phylum	Cyanobacteria	1117	199	6341	4	599	10.5860	0.0000
phylum	Aquificae	200783	140	4621	0	121	38.1901	0.0000
phylum	Chloroflexi	200795	109	3782	11	784	4.8240	0.0000
phylum	Fibrobacteres	65842	81	2588	0	96	26.9583	0.0000
phylum	Deinococcus-Thermus	1297	74	2289	0	179	12.7877	0.0000
phylum	Candidatus Saccharibacteria	95818	70	4774	139	4369	1.0927	0.0000
phylum	Acidobacteria	57723	44	1577	12	331	4.7644	0.0000
phylum	Planctomycetes	203682	23	702	0	182	3.8571	0.0000
phylum	Elusimicrobia	74152	21	649	0	88	7.3750	0.0000
phylum	Thermotogae	200918	18	574	3	128	4.4844	0.0000
phylum	Chlamydiae	204428	11	511	9	294	1.7381	0.0000
phylum	Chlorobi	1090	8	247	0	208	1.1875	0.0000
phylum	Deferribacteres	200930	6	190	0	122	1.5574	0.0000
class	Clostridia	186801	9128831	661722376	7263112	38150527	17.3450	0.8461
class	Bacteroidia	200643	1450370	100660721	459399	25822700	3.8981	0.1344
class	Erysipelotrichia	526524	71911	4713593	31860	1418374	3.3232	0.0067
class	Betaproteobacteria	28216	29349	2178853	18701	1506114	1.4467	0.0027
class	Negativicutes	909932	28446	1996545	23804	894639	2.2317	0.0026
class	Actinobacteria	1760	27084	1812976	16200	1100687	1.6471	0.0025
class	Coriobacteriia	84998	23511	1500517	21593	478790	3.1340	0.0022
class	Bacilli	91061	12079	692467	9257	352614	1.9638	0.0011
class	Deltaproteobacteria	28221	6404	387869	3140	230416	1.6833	0.0006
class	Verrucomicrobiae	203494	5280	388525	4569	343253	1.1319	0.0005
class	Gammaproteobacteria	1236	2105	100052	636	19864	5.0369	0.0002
class	Tissierellia	1737404	1934	104743	1427	29180	3.5895	0.0002
class	Mollicutes	31969	420	14319	109	621	23.0580	0.0000
class	Synergistia	649775	262	9116	40	826	11.0363	0.0000
class	Spirochaetia	203692	252	8890	72	2688	3.3073	0.0000
class	Alphaproteobacteria	28211	236	8176	32	1535	5.3264	0.0000
class	Fusobacteriia	203490	231	10175	199	2671	3.8094	0.0000
class	Epsilonproteobacteria	29547	212	8515	47	4190	2.0322	0.0000
class	Flavobacteriia	117743	205	7267	45	2371	3.0650	0.0000
class	Aquificae	187857	140	4621	0	121	38.1901	0.0000
class	Sphingobacteriia	117747	93	2895	1	617	4.6921	0.0000
class	Dehalococcoidia	301297	80	2823	8	347	8.1354	0.0000
class	Fibrobacteria	204430	80	2557	0	66	38.7424	0.0000
class	Deinococci	188787	74	2289	0	179	12.7877	0.0000
class	Cytophagia	768503	64	2003	0	629	3.1844	0.0000
class	Acidobacteriia	204432	28	1011	0	223	4.5336	0.0000
class	Planctomycetia	203683	22	671	0	152	4.4145	0.0000
class	Thermotogae	188708	18	574	3	128	4.4844	0.0000
class	Solibacteres	332159	15	528	12	71	7.4366	0.0000
class	Anaerolineae	292625	14	449	0	94	4.7766	0.0000
class	Chlamydiia	204429	11	511	9	294	1.7381	0.0000
class	Chlorobia	191410	8	247	0	208	1.1875	0.0000
class	Chloroflexia	32061	7	236	2	171	1.3801	0.0000
class	Acidimicrobiia	84992	6	193	0	66	2.9242	0.0000
class	Deferribacteres	68337	6	190	0	122	1.5574	0.0000
class	Thermomicrobia	189775	6	197	0	97	2.0309	0.0000
order	Clostridiales	186802	9118719	661111928	7256339	37774871	17.5014	0.8459
order	Bacteroidales	171549	1450370	100660721	459399	25822700	3.8981	0.1345
order	Erysipelotrichales	526525	71911	4713593	31860	1418374	3.3232	0.0067
order	Burkholderiales	80840	29094	2165923	18407	1500219	1.4437	0.0027
order	Veillonellales	1843489	25951	1879697	21521	886241	2.1210	0.0024
order	Bifidobacteriales	85004	24955	1670301	14409	973197	1.7163	0.0023
order	Coriobacteriales	84999	18249	1134494	17407	372007	3.0497	0.0017
order	Lactobacillales	186826	10086	628349	9188	342596	1.8341	0.0009
order	Desulfovibrionales	213115	6316	385052	3137	229583	1.6772	0.0006
order	Verrucomicrobiales	48461	5280	388525	4569	343253	1.1319	0.0005
order	Eggerthellales	1643822	5262	366023	4186	106783	3.4277	0.0005
order	Acidaminococcales	1843488	1994	99973	2253	5656	17.6756	0.0002
order	Bacillales	1385	1993	64118	69	10018	6.4003	0.0002
order	Tissierellales	1737405	1370	71685	730	9490	7.5537	0.0001
order	Actinomycetales	2037	1139	74714	1054	67040	1.1145	0.0001
