LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	56870	3984496	15850	2318350	1.7187	1.0000
phylum	Firmicutes	1239	52217	3611546	13060	1997567	1.8080	0.9184
phylum	Actinobacteria	201174	4423	358775	2688	309584	1.1589	0.0778
phylum	Proteobacteria	1224	84	5048	44	3868	1.3051	0.0015
phylum	Bacteroidetes	976	84	5931	43	4835	1.2267	0.0015
phylum	Tenericutes	544448	34	1698	3	1529	1.1105	0.0006
phylum	Verrucomicrobia	74201	15	1065	12	894	1.1913	0.0003
class	Bacilli	91061	52023	3598492	12911	1987033	1.8110	0.9150
class	Actinobacteria	1760	4423	358775	2688	309584	1.1589	0.0778
class	Clostridia	186801	142	9960	124	8615	1.1561	0.0025
class	Bacteroidia	200643	80	5673	41	4708	1.2050	0.0014
class	Gammaproteobacteria	1236	62	3869	34	2914	1.3277	0.0011
class	Mollicutes	31969	34	1698	3	1529	1.1105	0.0006
class	Tissierellia	1737404	31	1566	6	761	2.0578	0.0005
class	Negativicutes	909932	21	1528	19	1158	1.3195	0.0004
class	Verrucomicrobiae	203494	15	1065	12	894	1.1913	0.0003
class	Alphaproteobacteria	28211	11	615	6	538	1.1431	0.0002
class	Betaproteobacteria	28216	10	471	2	324	1.4537	0.0002
class	Flavobacteriia	117743	4	258	2	127	2.0315	0.0001
order	Lactobacillales	186826	52002	3597526	12898	1986590	1.8109	0.9147
order	Bifidobacteriales	85004	4349	354269	2663	305625	1.1592	0.0765
order	Clostridiales	186802	142	9960	124	8615	1.1561	0.0025
order	Bacteroidales	171549	80	5673	41	4708	1.2050	0.0014
order	Pseudomonadales	72274	55	3521	34	2653	1.3272	0.0010
order	Propionibacteriales	85009	46	2910	6	2721	1.0695	0.0008
order	Mycoplasmatales	2085	34	1698	3	1529	1.1105	0.0006
order	Tissierellales	1737405	31	1566	6	761	2.0578	0.0005
order	Bacillales	1385	21	966	13	443	2.1806	0.0004
order	Veillonellales	1843489	21	1528	19	1158	1.3195	0.0004
order	Verrucomicrobiales	48461	15	1065	12	894	1.1913	0.0003
order	Corynebacteriales	85007	15	732	2	507	1.4438	0.0003
order	Sphingomonadales	204457	10	564	6	488	1.1557	0.0002
