LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	12954685	928899922	8079664	69713784	13.3245	1.0000
phylum	Firmicutes	1239	6481156	469978979	5237431	39190189	11.9923	0.5011
phylum	Bacteroidetes	976	6311472	447586145	2733000	26966269	16.5980	0.4880
phylum	Proteobacteria	1224	103688	7480981	71573	1168904	6.4000	0.0080
phylum	Verrucomicrobia	74201	23868	1765652	20765	1249238	1.4134	0.0018
phylum	Actinobacteria	201174	13285	857094	10663	628846	1.3630	0.0010
phylum	Spirochaetes	203691	237	8035	65	1881	4.2717	0.0000
phylum	Candidatus Saccharibacteria	95818	111	7612	242	6959	1.0938	0.0000
phylum	Fusobacteria	32066	100	5213	41	3950	1.3197	0.0000
phylum	Fibrobacteres	65842	72	2297	0	186	12.3495	0.0000
phylum	Tenericutes	544448	54	1731	1	254	6.8150	0.0000
phylum	Deferribacteres	200930	52	1605	0	90	17.8333	0.0000
phylum	Cyanobacteria	1117	47	1502	0	435	3.4529	0.0000
phylum	Acidobacteria	57723	46	1664	27	334	4.9820	0.0000
phylum	Synergistetes	508458	45	1647	21	394	4.1802	0.0000
phylum	Nitrospirae	40117	30	1115	23	128	8.7109	0.0000
phylum	Deinococcus-Thermus	1297	29	886	0	149	5.9463	0.0000
phylum	Chloroflexi	200795	19	575	0	150	3.8333	0.0000
phylum	Chlorobi	1090	17	524	0	148	3.5405	0.0000
phylum	Planctomycetes	203682	8	258	1	220	1.1727	0.0000
phylum	Cloacimonetes	456828	3	107	0	69	1.5507	0.0000
class	Bacteroidia	200643	6311133	447575299	2732984	26963829	16.5991	0.4880
class	Clostridia	186801	5992955	434096034	4859683	35858618	12.1058	0.4634
class	Negativicutes	909932	420646	31283774	342707	1214754	25.7532	0.0325
class	Betaproteobacteria	28216	79508	5960370	60166	599741	9.9382	0.0061
class	Erysipelotrichia	526524	48502	3381919	27148	1524072	2.2190	0.0038
class	Verrucomicrobiae	203494	23864	1765493	20763	1249083	1.4134	0.0018
class	Deltaproteobacteria	28221	21521	1366297	10703	528186	2.5868	0.0017
class	Bacilli	91061	17992	1156277	6622	562440	2.0558	0.0014
class	Coriobacteriia	84998	8780	559432	7261	412555	1.3560	0.0007
