LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	7196627	515644892	4857764	23973005	21.5094	1.0000
phylum	Bacteroidetes	976	6325297	449428249	4092656	10716525	41.9379	0.8790
phylum	Firmicutes	1239	741464	57351414	680197	11607888	4.9407	0.1030
phylum	Proteobacteria	1224	93796	7014216	55245	1434233	4.8906	0.0130
phylum	Verrucomicrobia	74201	29365	1388274	22710	34951	39.7206	0.0041
phylum	Actinobacteria	201174	5303	389837	6551	156226	2.4953	0.0007
phylum	Spirochaetes	203691	224	7146	0	331	21.5891	0.0000
phylum	Planctomycetes	203682	75	2254	0	89	25.3258	0.0000
phylum	Fibrobacteres	65842	47	1456	0	91	16.0000	0.0000
phylum	Candidatus Saccharibacteria	95818	16	1054	42	344	3.0640	0.0000
phylum	Cyanobacteria	1117	10	304	0	149	2.0403	0.0000
phylum	Acidobacteria	57723	6	183	0	119	1.5378	0.0000
phylum	Fusobacteria	32066	6	248	4	174	1.4253	0.0000
phylum	Chloroflexi	200795	4	191	6	109	1.7523	0.0000
phylum	Synergistetes	508458	4	122	0	118	1.0339	0.0000
class	Bacteroidia	200643	6323902	449379471	4092271	10710237	41.9579	0.8789
class	Clostridia	186801	717086	55485594	652239	11015525	5.0370	0.0997
class	Betaproteobacteria	28216	92678	6944259	54306	1398433	4.9657	0.0129
class	Verrucomicrobiae	203494	29360	1388124	22710	34922	39.7493	0.0041
class	Negativicutes	909932	21034	1668471	25285	522496	3.1933	0.0029
class	Actinobacteria	1760	3896	295663	4780	111033	2.6628	0.0005
class	Bacilli	91061	1538	91448	1235	33139	2.7595	0.0002
class	Coriobacteriia	84998	1407	94174	1771	45193	2.0838	0.0002
class	Erysipelotrichia	526524	1205	81143	951	28477	2.8494	0.0002
class	Sphingobacteriia	117747	919	29837	41	2107	14.1609	0.0001
class	Deltaproteobacteria	28221	501	33687	556	17292	1.9481	0.0001
class	Gammaproteobacteria	1236	455	27107	302	13111	2.0675	0.0001
class	Flavobacteriia	117743	313	13335	317	2332	5.7183	0.0000
class	Tissierellia	1737404	228	8188	52	1137	7.2014	0.0000
class	Spirochaetia	203692	224	7146	0	331	21.5891	0.0000
class	Cytophagia	768503	154	5047	19	1590	3.1742	0.0000
class	Alphaproteobacteria	28211	149	8519	68	4927	1.7290	0.0000
class	Planctomycetia	203683	75	2254	0	89	25.3258	0.0000
class	Epsilonproteobacteria	29547	13	644	13	470	1.3702	0.0000
class	Fusobacteriia	203490	6	248	4	174	1.4253	0.0000
class	Acidobacteriia	204432	4	123	0	90	1.3667	0.0000
class	Synergistia	649775	4	122	0	118	1.0339	0.0000
class	Dehalococcoidia	301297	4	191	6	109	1.7523	0.0000
order	Bacteroidales	171549	6323902	449379471	4092271	10710237	41.9579	0.8796
order	Clostridiales	186802	711413	55051890	648505	10833618	5.0816	0.0990
order	Burkholderiales	80840	92660	6943256	54285	1397986	4.9666	0.0129
order	Verrucomicrobiales	48461	29360	1388124	22710	34922	39.7493	0.0041
order	Veillonellales	1843489	21007	1667465	25269	522024	3.1942	0.0029
order	Bifidobacteriales	85004	2980	231227	4030	73732	3.1360	0.0004
order	Coriobacteriales	84999	1334	89732	1690	42448	2.1139	0.0002
order	Erysipelotrichales	526525	1205	81143	951	28477	2.8494	0.0002
order	Lactobacillales	186826	1111	71971	1062	27347	2.6318	0.0002
order	Sphingobacteriales	200666	919	29837	41	2107	14.1609	0.0001
order	Desulfovibrionales	213115	467	32647	556	17020	1.9182	0.0001
order	Propionibacteriales	85009	443	31801	185	20577	1.5455	0.0001
order	Bacillales	1385	427	19477	173	5792	3.3627	0.0001
order	Flavobacteriales	200644	307	13067	313	2255	5.7947	0.0000
order	Pseudomonadales	72274	277	19308	226	8639	2.2350	0.0000
order	Tissierellales	1737405	223	8026	52	1043	7.6951	0.0000
