LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	10650565	750955397	4217101	63045450	11.9113	1.0000
phylum	Bacteroidetes	976	7904710	553779287	2048904	18360695	30.1611	0.7442
phylum	Firmicutes	1239	2589835	187184596	2043080	40299201	4.6449	0.2438
phylum	Actinobacteria	201174	68407	4475758	51812	2487438	1.7993	0.0064
phylum	Proteobacteria	1224	53646	3550003	51676	1326388	2.6764	0.0051
phylum	Verrucomicrobia	74201	3467	208961	7252	124539	1.6779	0.0003
phylum	Tenericutes	544448	535	18303	49	901	20.3141	0.0001
phylum	Spirochaetes	203691	426	17345	164	3046	5.6944	0.0000
phylum	Synergistetes	508458	244	10179	140	3457	2.9445	0.0000
phylum	Chlamydiae	204428	208	6676	20	587	11.3731	0.0000
phylum	Aquificae	200783	166	5267	0	150	35.1133	0.0000
phylum	Cyanobacteria	1117	143	4760	39	927	5.1348	0.0000
phylum	Deferribacteres	200930	107	3571	0	224	15.9420	0.0000
phylum	Candidatus Saccharibacteria	95818	98	6486	184	5413	1.1982	0.0000
phylum	Fusobacteria	32066	84	2988	28	1293	2.3109	0.0000
phylum	Nitrospirae	40117	58	1798	0	91	19.7582	0.0000
phylum	Fibrobacteres	65842	39	1374	19	260	5.2846	0.0000
phylum	Acidobacteria	57723	32	1023	5	349	2.9312	0.0000
phylum	Chloroflexi	200795	29	1137	16	481	2.3638	0.0000
phylum	Thermotogae	200918	27	820	0	208	3.9423	0.0000
phylum	Planctomycetes	203682	26	813	1	279	2.9140	0.0000
phylum	Deinococcus-Thermus	1297	21	649	0	213	3.0469	0.0000
phylum	Elusimicrobia	74152	13	397	0	88	4.5114	0.0000
phylum	Chlorobi	1090	12	372	0	157	2.3694	0.0000
class	Bacteroidia	200643	7904162	553756825	2048867	18356769	30.1664	0.7442
class	Clostridia	186801	2532414	183561252	1993078	38294233	4.7934	0.2384
class	Coriobacteriia	84998	34693	2185443	35685	951968	2.2957	0.0033
class	Actinobacteria	1760	33712	2290254	16127	1535411	1.4916	0.0032
class	Erysipelotrichia	526524	31067	2083735	29607	1125071	1.8521	0.0029
class	Deltaproteobacteria	28221	28888	1850565	30070	868410	2.1310	0.0027
class	Bacilli	91061	15369	880494	9655	478542	1.8400	0.0014
class	Gammaproteobacteria	1236	15241	1058071	15859	85376	12.3931	0.0014
class	Tissierellia	1737404	5654	366160	6476	226811	1.6144	0.0005
class	Betaproteobacteria	28216	4732	335250	2860	178374	1.8795	0.0004
class	Negativicutes	909932	4702	267576	3713	164871	1.6229	0.0004
class	Epsilonproteobacteria	29547	4370	290211	2752	191369	1.5165	0.0004
class	Verrucomicrobiae	203494	3438	208056	7252	124326	1.6735	0.0003
class	Mollicutes	31969	535	18303	49	901	20.3141	0.0001
class	Spirochaetia	203692	426	17345	164	3046	5.6944	0.0000
class	Alphaproteobacteria	28211	403	15535	135	2798	5.5522	0.0000
class	Flavobacteriia	117743	317	15041	17	1927	7.8054	0.0000
class	Synergistia	649775	244	10179	140	3457	2.9445	0.0000
class	Chlamydiia	204429	208	6676	20	587	11.3731	0.0000
class	Aquificae	187857	166	5267	0	150	35.1133	0.0000
class	Cytophagia	768503	135	4322	11	1150	3.7583	0.0000
class	Deferribacteres	68337	107	3571	0	224	15.9420	0.0000
class	Fusobacteriia	203490	84	2988	28	1293	2.3109	0.0000
class	Sphingobacteriia	117747	77	2502	9	602	4.1561	0.0000
class	Nitrospira	203693	58	1798	0	91	19.7582	0.0000
class	Fibrobacteria	204430	39	1374	19	260	5.2846	0.0000
class	Thermotogae	188708	27	820	0	208	3.9423	0.0000
class	Planctomycetia	203683	25	775	0	242	3.2025	0.0000
class	Opitutae	414999	24	746	0	91	8.1978	0.0000
class	Acidobacteriia	204432	21	650	2	165	3.9394	0.0000
class	Deinococci	188787	21	649	0	213	3.0469	0.0000
class	Dehalococcoidia	301297	18	792	16	211	3.7536	0.0000
class	Zetaproteobacteria	580370	12	371	0	61	6.0820	0.0000
class	Chlorobia	191410	12	372	0	157	2.3694	0.0000
class	Holophagae	533205	7	253	3	126	2.0079	0.0000
class	Anaerolineae	292625	4	132	0	64	2.0625	0.0000
order	Bacteroidales	171549	7904162	553756825	2048867	18356769	30.1664	0.7460
order	Clostridiales	186802	2511423	182102700	1980158	37416361	4.8669	0.2370
order	Erysipelotrichales	526525	31067	2083735	29607	1125071	1.8521	0.0029
order	Desulfovibrionales	213115	28673	1843333	30026	866291	2.1278	0.0027
order	Bifidobacteriales	85004	26782	1784874	10334	1095907	1.6287	0.0025
order	Coriobacteriales	84999	17773	1084508	22911	249182	4.3523	0.0017
order	Eggerthellales	1643822	16920	1100935	12774	702786	1.5665	0.0016
order	Enterobacteriales	91347	12830	918023	14468	57595	15.9393	0.0012
order	Lactobacillales	186826	11188	684115	7851	377549	1.8120	0.0011
order	Micrococcales	85006	5204	387480	4289	341385	1.1350	0.0005
order	Burkholderiales	80840	4639	331757	2822	177042	1.8739	0.0004
order	Campylobacterales	213849	4370	290211	2752	191369	1.5165	0.0004
order	Bacillales	1385	4181	196379	1804	100993	1.9445	0.0004
order	Verrucomicrobiales	48461	3438	208056	7252	124326	1.6735	0.0003
order	Veillonellales	1843489	3431	212006	2623	155941	1.3595	0.0003
order	Pseudomonadales	72274	1858	113847	1071	10418	10.9279	0.0002
order	Actinomycetales	2037	1299	90388	1246	74632	1.2111	0.0001
order	Tissierellales	1737405	1079	53104	826	26489	2.0048	0.0001
order	Acidaminococcales	1843488	880	42319	1022	5398	7.8398	0.0001
order	Selenomonadales	909929	391	13251	68	3532	3.7517	0.0000
order	Corynebacteriales	85007	365	24633	247	21332	1.1547	0.0000
order	Pasteurellales	135625	330	18751	295	14627	1.2819	0.0000
order	Flavobacteriales	200644	317	15041	17	1927	7.8054	0.0000
order	Mycoplasmatales	2085	274	9053	40	410	22.0805	0.0000
order	Synergistales	649776	244	10179	140	3457	2.9445	0.0000
order	Acholeplasmatales	186329	236	8472	9	365	23.2110	0.0000
order	Spirochaetales	136	215	7204	61	2542	2.8340	0.0000
order	Chlamydiales	51291	208	6676	20	587	11.3731	0.0000
order	Brachyspirales	1643686	203	9897	103	414	23.9058	0.0000
order	Desulfurobacteriales	1485951	158	5025	0	90	55.8333	0.0000
order	Rhizobiales	356	155	6788	16	894	7.5928	0.0000
order	Cytophagales	768507	135	4322	11	1150	3.7583	0.0000
order	Rhodobacterales	204455	129	4806	113	719	6.6843	0.0000
order	Thermoanaerobacterales	68295	121	4180	23	1606	2.6027	0.0000
order	Deferribacterales	191393	107	3571	0	224	15.9420	0.0000
order	Halanaerobiales	53433	91	2991	17	397	7.5340	0.0000
order	Fusobacteriales	203491	84	2988	28	1293	2.3109	0.0000
order	Sphingobacteriales	200666	77	2502	9	602	4.1561	0.0000
order	Desulfobacterales	213118	75	2391	0	703	3.4011	0.0000
order	Nostocales	1161	72	2504	37	129	19.4109	0.0000
order	Neisseriales	206351	70	2673	22	1052	2.5409	0.0000
order	Nitrospirales	189778	58	1798	0	91	19.7582	0.0000
order	Desulfuromonadales	69541	50	1776	17	579	3.0674	0.0000
order	Fibrobacterales	218872	39	1374	19	260	5.2846	0.0000
order	Rhodospirillales	204441	39	1334	1	462	2.8874	0.0000
order	Legionellales	118969	37	1192	0	284	4.1972	0.0000
order	Thiotrichales	72273	36	1152	0	150	7.6800	0.0000
order	Propionibacteriales	85009	35	2022	6	1712	1.1811	0.0000
order	Alteromonadales	135622	30	971	6	390	2.4897	0.0000
order	Syntrophobacterales	213462	29	1140	25	307	3.7134	0.0000
order	Myxococcales	29	28	911	1	188	4.8457	0.0000
order	Chroococcales	1118	28	872	0	390	2.2359	0.0000
order	Sphingomonadales	204457	27	874	4	251	3.4821	0.0000
order	Planctomycetales	112	25	775	0	242	3.2025	0.0000
order	Bdellovibrionales	213481	24	723	0	119	6.0756	0.0000
order	Opitutales	415000	24	746	0	91	8.1978	0.0000
order	Aeromonadales	135624	23	978	13	444	2.2027	0.0000
order	Pleurocapsales	52604	23	721	0	152	4.7434	0.0000
order	Acidobacteriales	204433	21	650	2	165	3.9394	0.0000
order	Thermotogales	2419	18	550	0	121	4.5455	0.0000
order	Oceanospirillales	135619	17	521	0	239	2.1799	0.0000
order	Deinococcales	118964	16	495	0	154	3.2143	0.0000
order	Streptomycetales	85011	15	497	5	269	1.8476	0.0000
order	Nitrosomonadales	32003	14	545	16	73	7.4658	0.0000
order	Oscillatoriales	1150	13	435	2	164	2.6524	0.0000
order	Cellvibrionales	1706369	13	393	0	146	2.6918	0.0000
order	Chlorobiales	191411	12	372	0	157	2.3694	0.0000
order	Dehalococcoidales	1202465	12	600	16	180	3.3333	0.0000
order	Vibrionales	135623	11	343	0	245	1.4000	0.0000
order	Pelagibacterales	54526	11	330	0	87	3.7931	0.0000
order	Rickettsiales	766	11	331	0	88	3.7614	0.0000
order	Aquificales	32069	8	242	0	60	4.0333	0.0000
order	Chromatiales	135613	8	262	2	187	1.4011	0.0000
order	Holophagales	574975	7	253	3	126	2.0079	0.0000
order	Xanthomonadales	135614	6	211	0	169	1.2485	0.0000
order	Bacteroidetes Order II. Incertae sedis	1100069	6	191	0	125	1.5280	0.0000
order	Kiloniellales	597358	6	200	0	64	3.1250	0.0000
order	Anaerolineales	292629	4	132	0	64	2.0625	0.0000
order	Desulfarculales	453227	4	125	0	91	1.3736	0.0000
order	Methylococcales	135618	4	122	0	89	1.3708	0.0000
order	Rhodocyclales	206389	3	92	0	89	1.0337	0.0000
order	Methylophilales	206350	3	93	0	60	1.5500	0.0000
order	Cardiobacteriales	135615	3	247	4	244	1.0123	0.0000
family	Bacteroidaceae	815	5613102	390222093	1464643	11582573	33.6904	0.5337
family	Rikenellaceae	171550	2228203	159182360	544910	5594108	28.4554	0.2119
