LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	8517717	604132441	7231699	66825866	9.0404	1.0000
phylum	Actinobacteria	201174	4133506	304856159	2976034	23237100	13.1194	0.4853
phylum	Proteobacteria	1224	2015521	132713938	1888684	11494519	11.5458	0.2366
phylum	Bacteroidetes	976	1673273	121028981	1725147	15554416	7.7810	0.1964
phylum	Firmicutes	1239	337269	22847427	310370	8575960	2.6641	0.0396
phylum	Fusobacteria	32066	212829	12276941	142449	2992715	4.1023	0.0250
phylum	Spirochaetes	203691	134347	9648110	165824	4833212	1.9962	0.0158
phylum	Candidatus Saccharibacteria	95818	10336	731683	22991	122002	5.9973	0.0012
phylum	Tenericutes	544448	320	17935	99	13286	1.3499	0.0000
phylum	Nitrospirae	40117	72	2305	1	259	8.8996	0.0000
phylum	Aquificae	200783	68	2042	0	118	17.3051	0.0000
phylum	Deinococcus-Thermus	1297	29	1061	0	547	1.9397	0.0000
phylum	Cyanobacteria	1117	26	801	0	298	2.6879	0.0000
phylum	Chlorobi	1090	8	255	0	64	3.9844	0.0000
phylum	Verrucomicrobia	74201	6	187	0	90	2.0778	0.0000
phylum	Chloroflexi	200795	4	127	0	92	1.3804	0.0000
class	Actinobacteria	1760	4132173	304759740	2973873	23163356	13.1570	0.4938
class	Betaproteobacteria	28216	1585197	104341402	1264185	5311806	19.6433	0.1894
class	Flavobacteriia	117743	1223367	85899708	1167367	5279548	16.2703	0.1462
class	Bacteroidia	200643	310431	24179938	363537	8873242	2.7250	0.0371
class	Epsilonproteobacteria	29547	261617	17788175	455718	3432073	5.1829	0.0313
class	Fusobacteriia	203490	212829	12276941	142449	2992715	4.1023	0.0254
class	Bacilli	91061	193596	13083828	215495	3089076	4.2355	0.0231
class	Gammaproteobacteria	1236	167757	10528324	168036	2741197	3.8408	0.0200
class	Spirochaetia	203692	134347	9648110	165824	4833212	1.9962	0.0161
class	Clostridia	186801	73270	4953929	44189	2645891	1.8723	0.0088
class	Negativicutes	909932	66371	4560385	46768	2691051	1.6946	0.0079
class	Tissierellia	1737404	2689	148720	3008	71724	2.0735	0.0003
class	Erysipelotrichia	526524	1341	100487	908	78180	1.2853	0.0002
class	Coriobacteriia	84998	1330	96322	2160	73650	1.3078	0.0002
class	Alphaproteobacteria	28211	820	51776	714	8571	6.0408	0.0001
class	Mollicutes	31969	320	17935	99	13286	1.3499	0.0000
class	Sphingobacteriia	117747	177	5913	4	881	6.7117	0.0000
class	Cytophagia	768503	174	5764	33	1225	4.7053	0.0000
class	Deltaproteobacteria	28221	104	3278	6	780	4.2026	0.0000
class	Nitrospira	203693	72	2305	1	259	8.8996	0.0000
class	Aquificae	187857	68	2042	0	118	17.3051	0.0000
class	Deinococci	188787	29	1061	0	547	1.9397	0.0000
class	Acidithiobacillia	1807140	22	863	25	63	13.6984	0.0000
class	Chlorobia	191410	8	255	0	64	3.9844	0.0000
order	Corynebacteriales	85007	2741136	210854292	2168041	7230539	29.1616	0.3276
order	Burkholderiales	80840	1446559	95115128	1176644	2763684	34.4161	0.1729
order	Flavobacteriales	200644	1223329	85898509	1167367	5279427	16.2704	0.1462
order	Actinomycetales	2037	713903	44132552	344648	7741660	5.7007	0.0853
order	Micrococcales	85006	427898	33088298	249284	6089386	5.4338	0.0511
order	Bacteroidales	171549	310431	24179938	363537	8873242	2.7250	0.0371
order	Campylobacterales	213849	261617	17788175	455718	3432073	5.1829	0.0313
order	Propionibacteriales	85009	249091	16679147	211825	2100010	7.9424	0.0298
order	Fusobacteriales	203491	212829	12276941	142449	2992715	4.1023	0.0254
order	Lactobacillales	186826	158597	10935221	199021	2353406	4.6466	0.0190
order	Neisseriales	206351	138395	9216328	87458	2545483	3.6207	0.0165
order	Spirochaetales	136	134337	9647799	165823	4833114	1.9962	0.0161
order	Pasteurellales	135625	101293	6092171	74109	1611347	3.7808	0.0121
order	Clostridiales	186802	73228	4952615	44189	2645589	1.8720	0.0088
order	Cardiobacteriales	135615	65388	4389261	93218	1122409	3.9106	0.0078
order	Selenomonadales	909929	54310	3720353	37164	2090155	1.7799	0.0065
order	Bacillales	1385	34999	2148607	16474	735670	2.9206	0.0042
order	Veillonellales	1843489	12061	840032	9604	600896	1.3980	0.0014
order	Tissierellales	1737405	2682	148496	3008	71600	2.0740	0.0003
order	Erysipelotrichales	526525	1341	100487	908	78180	1.2853	0.0002
order	Coriobacteriales	84999	1314	95535	2153	72948	1.3096	0.0002
order	Sphingomonadales	204457	657	46556	700	7542	6.1729	0.0001
order	Mycoplasmatales	2085	319	17905	99	13257	1.3506	0.0000
order	Xanthomonadales	135614	224	12097	394	692	17.4812	0.0000
order	Rhodocyclales	206389	206	8664	77	2052	4.2222	0.0000
order	Alteromonadales	135622	188	8671	51	879	9.8646	0.0000
order	Pseudomonadales	72274	183	7174	71	2085	3.4408	0.0000
order	Sphingobacteriales	200666	177	5913	4	881	6.7117	0.0000
order	Cytophagales	768507	174	5764	33	1225	4.7053	0.0000
order	Enterobacteriales	91347	158	7257	82	1494	4.8574	0.0000
order	Oceanospirillales	135619	77	2463	3	448	5.4978	0.0000
order	Rhizobiales	356	74	2274	0	339	6.7080	0.0000
order	Aeromonadales	135624	73	3575	96	277	12.9061	0.0000
order	Nitrospirales	189778	72	2305	1	259	8.8996	0.0000
order	Rhodobacterales	204455	68	2210	3	399	5.5388	0.0000
order	Pseudonocardiales	85010	43	1534	22	206	7.4466	0.0000
order	Bifidobacteriales	85004	40	1957	52	860	2.2756	0.0000
order	Streptomycetales	85011	39	1198	0	238	5.0336	0.0000
order	Vibrionales	135623	30	947	1	435	2.1770	0.0000
order	Desulfuromonadales	69541	30	992	5	234	4.2393	0.0000
order	Myxococcales	29	28	844	0	118	7.1525	0.0000
order	Desulfovibrionales	213115	26	801	0	178	4.5000	0.0000
order	Thermoanaerobacterales	68295	26	805	0	119	6.7647	0.0000
order	Deinococcales	118964	23	724	0	216	3.3519	0.0000
order	Acidithiobacillales	225057	22	863	25	63	13.6984	0.0000
order	Cellvibrionales	1706369	20	629	0	150	4.1933	0.0000
order	Hydrogenophilales	119069	18	653	4	258	2.5310	0.0000
order	Rhodospirillales	204441	18	631	10	189	3.3386	0.0000
order	Eggerthellales	1643822	16	787	7	702	1.1211	0.0000
order	Thiotrichales	72273	16	543	4	195	2.7846	0.0000
order	Halanaerobiales	53433	14	445	0	152	2.9276	0.0000
order	Micromonosporales	85008	13	413	0	214	1.9299	0.0000
order	Chroococcales	1118	11	330	0	116	2.8448	0.0000
order	Desulfarculales	453227	9	288	0	91	3.1648	0.0000
order	Chromatiales	135613	8	313	6	191	1.6387	0.0000
order	Chlorobiales	191411	8	255	0	64	3.9844	0.0000
order	Legionellales	118969	7	231	1	162	1.4259	0.0000
order	Thermales	68933	6	337	0	331	1.0181	0.0000
order	Oscillatoriales	1150	6	197	0	62	3.1774	0.0000
order	Streptosporangiales	85012	5	177	1	143	1.2378	0.0000
order	Methylococcales	135618	3	98	0	95	1.0316	0.0000
family	Corynebacteriaceae	1653	2741096	210852763	2168030	7229723	29.1647	0.3289
family	Burkholderiaceae	119060	1370531	90081406	1117494	1574674	57.2064	0.1645
family	Flavobacteriaceae	49546	1223327	85898449	1167367	5279398	16.2705	0.1468
family	Actinomycetaceae	2049	713903	44132552	344648	7741660	5.7007	0.0857
family	Micrococcaceae	1268	427525	33069544	248952	6077594	5.4412	0.0513
family	Campylobacteraceae	72294	261533	17785129	455694	3431134	5.1835	0.0314
family	Propionibacteriaceae	31957	249044	16677203	211797	2099533	7.9433	0.0299
family	Porphyromonadaceae	171551	212190	16825349	264944	4108713	4.0950	0.0255
family	Leptotrichiaceae	1129771	173087	10201465	116963	2327992	4.3821	0.0208
family	Neisseriaceae	481	138344	9214712	87448	2545266	3.6203	0.0166
family	Spirochaetaceae	137	134336	9647768	165823	4833084	1.9962	0.0161
family	Pasteurellaceae	712	101293	6092171	74109	1611347	3.7808	0.0122
family	Prevotellaceae	171552	97989	7342716	98283	4759284	1.5428	0.0118
family	Aerococcaceae	186827	82498	6473423	153364	1116861	5.7961	0.0099
family	Comamonadaceae	80864	75770	5023853	58989	1188064	4.2286	0.0091
family	Streptococcaceae	1300	72346	4241154	42821	1127792	3.7606	0.0087
family	Cardiobacteriaceae	868	65388	4389261	93218	1122409	3.9106	0.0078
family	Lachnospiraceae	186803	56650	3804014	34251	1992623	1.9090	0.0068
family	Selenomonadaceae	1843491	54295	3719799	37156	2090004	1.7798	0.0065
family	Fusobacteriaceae	203492	39742	2075476	25486	664723	3.1223	0.0048
family	Veillonellaceae	31977	12061	840032	9604	600896	1.3980	0.0014
family	Eubacteriaceae	186806	10624	789093	5367	455564	1.7321	0.0013
family	Peptostreptococcaceae	186804	5200	316551	4137	171155	1.8495	0.0006
family	Carnobacteriaceae	186828	3580	213476	2798	105508	2.0233	0.0004
family	Peptoniphilaceae	1570339	2682	148496	3008	71600	2.0740	0.0003
family	Erysipelotrichaceae	128827	1341	100487	908	78180	1.2853	0.0002
family	Atopobiaceae	1643824	1291	94555	2138	72320	1.3075	0.0002
family	Staphylococcaceae	90964	848	48178	307	32539	1.4806	0.0001
family	Erythrobacteraceae	335929	632	45401	697	6912	6.5684	0.0001
family	Clostridiales Family XIII. Incertae Sedis	543314	492	33461	339	22204	1.5070	0.0001
family	Mycoplasmataceae	2092	319	17905	99	13257	1.3506	0.0000
family	Rhodocyclaceae	75787	206	8664	77	2052	4.2222	0.0000
family	Xanthomonadaceae	32033	204	11419	384	540	21.1463	0.0000
family	Bacteroidaceae	815	171	9045	280	4117	2.1970	0.0000
family	Clostridiaceae	31979	160	5497	39	2132	2.5783	0.0000
