LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	4442880	318826301	1279993	12336792	25.8435	1.0000
phylum	Bacteroidetes	976	3482709	246805285	860306	2419996	101.9858	0.7839
phylum	Proteobacteria	1224	767715	58052308	284136	3968318	14.6289	0.1728
phylum	Firmicutes	1239	185876	13544047	132389	5602077	2.4177	0.0418
phylum	Actinobacteria	201174	5283	345753	1493	283462	1.2198	0.0012
phylum	Verrucomicrobia	74201	691	40832	1334	32692	1.2490	0.0002
phylum	Fusobacteria	32066	576	36536	309	28924	1.2632	0.0001
phylum	Candidatus Saccharibacteria	95818	10	820	18	755	1.0861	0.0000
phylum	Spirochaetes	203691	8	262	2	167	1.5689	0.0000
phylum	Cyanobacteria	1117	3	98	0	95	1.0316	0.0000
class	Bacteroidia	200643	3482665	246803800	860302	2418936	102.0299	0.7839
class	Betaproteobacteria	28216	766940	58004616	283782	3929348	14.7619	0.1726
class	Negativicutes	909932	110378	8289827	92580	2146758	3.8616	0.0248
class	Clostridia	186801	72836	5080622	38345	3321556	1.5296	0.0164
class	Actinobacteria	1760	4783	311640	1360	254556	1.2242	0.0011
class	Erysipelotrichia	526524	1732	121394	1033	91062	1.3331	0.0004
class	Bacilli	91061	892	49965	385	41251	1.2112	0.0002
class	Verrucomicrobiae	203494	688	40740	1334	32633	1.2484	0.0002
class	Fusobacteriia	203490	576	36536	309	28924	1.2632	0.0001
class	Deltaproteobacteria	28221	502	32482	208	28552	1.1376	0.0001
class	Coriobacteriia	84998	500	34113	133	28906	1.1801	0.0001
class	Gammaproteobacteria	1236	258	14648	139	9908	1.4784	0.0001
class	Tissierellia	1737404	23	1485	32	1057	1.4049	0.0000
class	Flavobacteriia	117743	23	732	2	428	1.7103	0.0000
class	Epsilonproteobacteria	29547	10	410	7	363	1.1295	0.0000
class	Sphingobacteriia	117747	9	281	0	244	1.1516	0.0000
class	Cytophagia	768503	9	302	2	259	1.1660	0.0000
class	Spirochaetia	203692	8	262	2	167	1.5689	0.0000
class	Alphaproteobacteria	28211	4	122	0	118	1.0339	0.0000
order	Bacteroidales	171549	3482665	246803800	860302	2418936	102.0299	0.7842
order	Burkholderiales	80840	766935	58004409	283780	3929242	14.7622	0.1727
order	Veillonellales	1843489	110356	8289032	92571	2146203	3.8622	0.0248
order	Clostridiales	186802	71274	4973275	37883	3230952	1.5393	0.0160
order	Bifidobacteriales	85004	4734	308730	1325	252009	1.2251	0.0011
order	Erysipelotrichales	526525	1732	121394	1033	91062	1.3331	0.0004
order	Lactobacillales	186826	852	48546	383	40272	1.2055	0.0002
order	Verrucomicrobiales	48461	688	40740	1334	32633	1.2484	0.0002
order	Fusobacteriales	203491	576	36536	309	28924	1.2632	0.0001
order	Desulfovibrionales	213115	498	32339	207	28413	1.1382	0.0001
order	Eggerthellales	1643822	495	33759	119	28606	1.1801	0.0001
order	Pasteurellales	135625	183	10549	122	8668	1.2170	0.0000
order	Enterobacteriales	91347	66	3781	14	960	3.9385	0.0000
order	Bacillales	1385	40	1419	2	979	1.4494	0.0000
order	Actinomycetales	2037	24	1493	20	1354	1.1027	0.0000
order	Flavobacteriales	200644	23	732	2	428	1.7103	0.0000
order	Selenomonadales	909929	16	541	3	337	1.6053	0.0000
order	Tissierellales	1737405	14	1047	25	837	1.2509	0.0000
order	Micrococcales	85006	12	612	3	523	1.1702	0.0000
order	Corynebacteriales	85007	9	551	11	503	1.0954	0.0000
order	Sphingobacteriales	200666	9	281	0	244	1.1516	0.0000
order	Campylobacterales	213849	9	378	7	332	1.1386	0.0000
order	Cytophagales	768507	9	302	2	259	1.1660	0.0000
order	Spirochaetales	136	8	262	2	167	1.5689	0.0000
order	Acidaminococcales	1843488	6	254	6	218	1.1651	0.0000
order	Neisseriales	206351	5	207	2	106	1.9528	0.0000
order	Pseudomonadales	72274	5	197	3	163	1.2086	0.0000
order	Coriobacteriales	84999	5	354	14	300	1.1800	0.0000
order	Rhodobacterales	204455	4	122	0	118	1.0339	0.0000
order	Propionibacteriales	85009	3	224	1	138	1.6232	0.0000
order	Vibrionales	135623	3	90	0	87	1.0345	0.0000
family	Bacteroidaceae	815	3428345	242955548	805006	1760312	138.0185	0.7728
family	Sutterellaceae	995019	766930	58004237	283780	3929075	14.7628	0.1729
family	Veillonellaceae	31977	110356	8289032	92571	2146203	3.8622	0.0249
family	Ruminococcaceae	541000	29469	2095728	18585	1441870	1.4535	0.0066
family	Porphyromonadaceae	171551	29098	2208751	33550	525693	4.2016	0.0066
family	Lachnospiraceae	186803	27127	1848765	13061	1197072	1.5444	0.0061
family	Rikenellaceae	171550	21569	1409576	16678	115206	12.2353	0.0049
family	Bifidobacteriaceae	31953	4734	308730	1325	252009	1.2251	0.0011
family	Oscillospiraceae	216572	3689	269571	1229	139805	1.9282	0.0008
family	Prevotellaceae	171552	3651	229858	5068	17660	13.0157	0.0008
