LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	1424967	103807292	1409066	35633729	2.9132	1.0000
phylum	Actinobacteria	201174	997126	75395369	970535	21746749	3.4670	0.6998
phylum	Firmicutes	1239	256924	16898321	261413	6348160	2.6619	0.1803
phylum	Bacteroidetes	976	94886	6731780	98023	4400664	1.5297	0.0666
phylum	Proteobacteria	1224	67329	4284464	72646	2763384	1.5504	0.0472
phylum	Fusobacteria	32066	8352	472414	6021	352420	1.3405	0.0059
phylum	Spirochaetes	203691	167	12374	71	11620	1.0649	0.0001
phylum	Candidatus Saccharibacteria	95818	147	10459	347	9441	1.1078	0.0001
phylum	Chlamydiae	204428	19	1172	4	475	2.4674	0.0000
phylum	Verrucomicrobia	74201	7	604	5	552	1.0942	0.0000
phylum	Cyanobacteria	1117	4	129	1	96	1.3438	0.0000
class	Actinobacteria	1760	993725	75182124	966832	21594599	3.4815	0.6975
class	Bacilli	91061	194195	12779574	205932	4445624	2.8746	0.1363
class	Negativicutes	909932	54865	3567580	48234	1433198	2.4892	0.0385
class	Bacteroidia	200643	48694	3652315	46839	2852339	1.2805	0.0342
class	Flavobacteriia	117743	46070	3071748	51072	1544426	1.9889	0.0323
class	Betaproteobacteria	28216	43336	2738732	47338	1687158	1.6233	0.0304
class	Gammaproteobacteria	1236	17657	1124437	15552	726359	1.5480	0.0124
class	Fusobacteriia	203490	8352	472414	6021	352420	1.3405	0.0059
class	Clostridia	186801	7386	519708	6710	442611	1.1742	0.0052
class	Epsilonproteobacteria	29547	6115	409533	9641	340706	1.2020	0.0043
class	Coriobacteriia	84998	3400	213215	3703	152121	1.4016	0.0024
class	Erysipelotrichia	526524	281	20657	407	18262	1.1311	0.0002
class	Alphaproteobacteria	28211	209	11306	114	8810	1.2833	0.0001
class	Tissierellia	1737404	197	10802	130	8465	1.2761	0.0001
class	Spirochaetia	203692	167	12374	71	11620	1.0649	0.0001
class	Chlamydiia	204429	19	1172	4	475	2.4674	0.0000
class	Sphingobacteriia	117747	17	905	6	733	1.2347	0.0000
class	Cytophagia	768503	13	500	7	296	1.6892	0.0000
class	Deltaproteobacteria	28221	7	295	1	288	1.0243	0.0000
class	Verrucomicrobiae	203494	7	604	5	552	1.0942	0.0000
order	Micrococcales	85006	885517	67954929	874605	17041071	3.9877	0.6216
order	Lactobacillales	186826	156068	10472491	178024	3449798	3.0357	0.1095
order	Actinomycetales	2037	56809	3402847	42877	1846544	1.8428	0.0399
order	Veillonellales	1843489	52065	3379624	46437	1263226	2.6754	0.0365
order	Bacteroidales	171549	48694	3652315	46839	2852339	1.2805	0.0342
order	Flavobacteriales	200644	46069	3071715	51072	1544394	1.9889	0.0323
order	Corynebacteriales	85007	43099	3275841	37738	2300739	1.4238	0.0303
order	Bacillales	1385	38127	2307083	27908	995826	2.3168	0.0268
order	Burkholderiales	80840	22694	1472496	20476	1016596	1.4485	0.0159
order	Neisseriales	206351	20429	1252806	26761	657919	1.9042	0.0143
order	Pasteurellales	135625	15628	996376	13939	644336	1.5464	0.0110
order	Fusobacteriales	203491	8352	472414	6021	352420	1.3405	0.0059
order	Clostridiales	186802	7384	519544	6710	442449	1.1742	0.0052
order	Propionibacteriales	85009	6601	417681	9225	295431	1.4138	0.0046
order	Campylobacterales	213849	6115	409533	9641	340706	1.2020	0.0043
order	Coriobacteriales	84999	3393	212849	3700	151762	1.4025	0.0024
order	Selenomonadales	909929	2800	187956	1797	169972	1.1058	0.0020
order	Bifidobacteriales	85004	1695	130703	2387	110725	1.1804	0.0012
order	Cardiobacteriales	135615	1631	105595	1387	71970	1.4672	0.0011
order	Erysipelotrichales	526525	281	20657	407	18262	1.1311	0.0002
order	Pseudomonadales	72274	212	13101	94	4562	2.8718	0.0001
order	Rhodocyclales	206389	209	13184	101	12431	1.0606	0.0001
order	Tissierellales	1737405	195	10660	126	8365	1.2744	0.0001
order	Spirochaetales	136	164	12277	71	11526	1.0652	0.0001
order	Rhodobacterales	204455	115	6864	69	6217	1.1041	0.0001
order	Vibrionales	135623	71	3444	72	1423	2.4202	0.0000
order	Rhizobiales	356	44	1617	8	587	2.7547	0.0000
order	Sphingomonadales	204457	37	2293	34	1661	1.3805	0.0000
order	Enterobacteriales	91347	34	1875	29	1125	1.6667	0.0000
order	Xanthomonadales	135614	32	1806	14	1606	1.1245	0.0000
order	Alteromonadales	135622	27	1356	10	566	2.3958	0.0000
order	Chlamydiales	51291	19	1172	4	475	2.4674	0.0000
order	Sphingobacteriales	200666	17	905	6	733	1.2347	0.0000
order	Cytophagales	768507	13	500	7	296	1.6892	0.0000
order	Eggerthellales	1643822	7	366	3	359	1.0195	0.0000
order	Verrucomicrobiales	48461	7	604	5	552	1.0942	0.0000
order	Rhodospirillales	204441	4	189	2	185	1.0216	0.0000
order	Methylophilales	206350	4	246	0	212	1.1604	0.0000
order	Methylococcales	135618	4	235	6	231	1.0173	0.0000
order	Legionellales	118969	3	92	0	60	1.5333	0.0000
order	Oceanospirillales	135619	3	93	0	90	1.0333	0.0000
order	Thiotrichales	72273	3	97	0	94	1.0319	0.0000
order	Bdellovibrionales	213481	3	168	1	165	1.0182	0.0000
family	Micrococcaceae	1268	884521	67893044	873670	16994407	3.9950	0.6370
family	Streptococcaceae	1300	91775	5433562	74536	2089170	2.6008	0.0661
family	Aerococcaceae	186827	62148	4909082	101397	1268093	3.8712	0.0448
family	Actinomycetaceae	2049	56809	3402847	42877	1846544	1.8428	0.0409
family	Veillonellaceae	31977	52065	3379624	46437	1263226	2.6754	0.0375
family	Flavobacteriaceae	49546	46065	3071575	51072	1544360	1.9889	0.0332
family	Corynebacteriaceae	1653	43087	3275281	37725	2300371	1.4238	0.0310
family	Prevotellaceae	171552	28256	2056334	22401	1729092	1.1893	0.0203
family	Neisseriaceae	481	20420	1252355	26748	657477	1.9048	0.0147
family	Porphyromonadaceae	171551	20362	1591161	24418	1119001	1.4219	0.0147
family	Burkholderiaceae	119060	16696	1078629	15609	705565	1.5287	0.0120
family	Pasteurellaceae	712	15628	996376	13939	644336	1.5464	0.0113
family	Leptotrichiaceae	1129771	7204	410126	5301	299674	1.3686	0.0052
family	Propionibacteriaceae	31957	6592	417289	9219	295320	1.4130	0.0047
family	Lachnospiraceae	186803	6522	458450	6073	390597	1.1737	0.0047
family	Campylobacteraceae	72294	6112	409285	9638	340461	1.2021	0.0044
family	Comamonadaceae	80864	5971	392447	4835	309876	1.2665	0.0043
family	Atopobiaceae	1643824	3391	212774	3700	151721	1.4024	0.0024
family	Selenomonadaceae	1843491	2799	187926	1797	169943	1.1058	0.0020
family	Staphylococcaceae	90964	2066	113076	1706	43404	2.6052	0.0015
family	Carnobacteriaceae	186828	2016	122439	2071	86272	1.4192	0.0015
family	Bifidobacteriaceae	31953	1695	130703	2387	110725	1.1804	0.0012
family	Cardiobacteriaceae	868	1631	105595	1387	71970	1.4672	0.0012
family	Fusobacteriaceae	203492	1148	62288	720	52746	1.1809	0.0008
family	Eubacteriaceae	186806	615	45504	382	39297	1.1580	0.0004
family	Sanguibacteraceae	145360	379	22496	400	16643	1.3517	0.0003
family	Erysipelotrichaceae	128827	281	20657	407	18262	1.1311	0.0002
family	Dermacoccaceae	145357	225	13714	120	11338	1.2096	0.0002
family	Rhodocyclaceae	75787	209	13184	101	12431	1.0606	0.0002
family	Peptoniphilaceae	1570339	195	10660	126	8365	1.2744	0.0001
family	Promicromonosporaceae	85017	189	12892	322	9824	1.3123	0.0001
family	Pseudomonadaceae	135621	182	11462	84	3504	3.2711	0.0001
family	Spirochaetaceae	137	164	12277	71	11526	1.0652	0.0001
family	Clostridiales Family XIII. Incertae Sedis	543314	123	8740	162	7599	1.1502	0.0001
family	Lactobacillaceae	33958	116	6959	16	5859	1.1877	0.0001
family	Rhodobacteraceae	31989	115	6864	69	6217	1.1041	0.0001
family	Microbacteriaceae	85023	99	6999	41	5182	1.3506	0.0001
family	Vibrionaceae	641	71	3444	72	1423	2.4202	0.0001
family	Clostridiaceae	31979	68	3353	41	2078	1.6136	0.0000
family	Cellulomonadaceae	85016	67	4443	38	3184	1.3954	0.0000
family	Bacteroidaceae	815	65	4179	20	3667	1.1396	0.0000
family	Ruminococcaceae	541000	52	3358	52	2743	1.2242	0.0000
family	Enterobacteriaceae	543	34	1875	29	1125	1.6667	0.0000
family	Phyllobacteriaceae	69277	33	1071	0	173	6.1908	0.0000
family	Xanthomonadaceae	32033	32	1806	14	1606	1.1245	0.0000
family	Moraxellaceae	468	30	1639	10	1058	1.5491	0.0000
family	Jonesiaceae	85022	29	927	0	93	9.9677	0.0000
family	Bacillaceae	186817	28	1038	8	565	1.8372	0.0000
family	Erythrobacteraceae	335929	22	1416	25	851	1.6639	0.0000
family	Chlamydiaceae	809	19	1172	4	475	2.4674	0.0000
family	Sphingomonadaceae	41297	15	877	9	810	1.0827	0.0000
family	Ferrimonadaceae	267892	14	906	10	268	3.3806	0.0000
family	Sphingobacteriaceae	84566	13	776	6	608	1.2763	0.0000
family	Enterococcaceae	81852	13	449	4	404	1.1114	0.0000
family	Rikenellaceae	171550	11	641	0	579	1.1071	0.0000
family	Cyclobacteriaceae	563798	11	438	7	236	1.8559	0.0000
family	Planococcaceae	186818	10	318	1	161	1.9752	0.0000
family	Gordoniaceae	85026	10	394	5	204	1.9314	0.0000
family	Chromobacteriaceae	1499392	9	451	13	442	1.0204	0.0000
family	Alcaligenaceae	506	9	454	11	310	1.4645	0.0000
family	Nocardioidaceae	85015	9	392	6	111	3.5315	0.0000
family	Akkermansiaceae	1647988	7	604	5	552	1.0942	0.0000
family	Eggerthellaceae	1643826	7	366	3	359	1.0195	0.0000
family	Bradyrhizobiaceae	41294	6	367	8	281	1.3060	0.0000
family	Paenibacillaceae	186822	6	211	0	162	1.3025	0.0000
family	Shewanellaceae	267890	5	195	0	111	1.7568	0.0000
family	Methylococcaceae	403	4	235	6	231	1.0173	0.0000
family	Listeriaceae	186820	4	121	0	88	1.3750	0.0000
family	Alteromonadaceae	72275	4	124	0	91	1.3626	0.0000
family	Methylophilaceae	32011	4	246	0	212	1.1604	0.0000
family	Helicobacteraceae	72293	3	248	3	245	1.0122	0.0000
family	Chitinophagaceae	563835	3	99	0	96	1.0312	0.0000
family	Peptostreptococcaceae	186804	3	95	0	92	1.0326	0.0000
family	Oxalobacteraceae	75682	3	205	6	140	1.4643	0.0000
family	Legionellaceae	444	3	92	0	60	1.5333	0.0000
genus	Rothia	32207	884479	67891218	873621	16993824	3.9951	0.6213
genus	Streptococcus	1301	91764	5433091	74534	2088771	2.6011	0.0645
genus	Abiotrophia	46123	62147	4909050	101397	1268062	3.8713	0.0437
genus	Actinomyces	1654	55016	3292288	41778	1753013	1.8781	0.0386
genus	Veillonella	29465	50307	3244243	44720	1146044	2.8308	0.0353
genus	Capnocytophaga	1016	45961	3067219	51003	1541731	1.9895	0.0323
genus	Corynebacterium	1716	43087	3275281	37725	2300371	1.4238	0.0303
genus	Gemella	1378	36012	2192282	26192	951410	2.3042	0.0253
genus	Prevotella	838	27926	2032049	21836	1709940	1.1884	0.0196
genus	Porphyromonas	836	20339	1589756	24404	1117678	1.4224	0.0143
genus	Lautropia	47670	16679	1077633	15599	704725	1.5292	0.0117
