LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	860261	54809720	975654	8750986	6.2633	1.0000
phylum	Proteobacteria	1224	374948	23213111	296025	1854456	12.5175	0.4359
phylum	Firmicutes	1239	232755	14365669	243072	3276033	4.3851	0.2706
phylum	Bacteroidetes	976	202534	13628235	384301	986858	13.8097	0.2355
phylum	Actinobacteria	201174	45990	3390754	48977	2502592	1.3549	0.0535
phylum	Fusobacteria	32066	3323	173570	2619	109549	1.5844	0.0039
phylum	Candidatus Saccharibacteria	95818	200	13672	364	10412	1.3131	0.0002
phylum	Spirochaetes	203691	170	11630	283	9643	1.2061	0.0002
phylum	Chlamydiae	204428	161	6747	8	391	17.2558	0.0002
phylum	Cyanobacteria	1117	17	543	1	198	2.7424	0.0000
phylum	Aquificae	200783	13	393	0	88	4.4659	0.0000
phylum	Thermotogae	200918	9	282	0	90	3.1333	0.0000
phylum	Deinococcus-Thermus	1297	5	309	2	252	1.2262	0.0000
phylum	Tenericutes	544448	4	125	0	92	1.3587	0.0000
class	Gammaproteobacteria	1236	349076	21578866	273849	1411777	15.2849	0.4060
class	Bacilli	91061	212729	13024355	209962	2685579	4.8497	0.2474
class	Bacteroidia	200643	200844	13533694	383024	927240	14.5957	0.2336
class	Actinobacteria	1760	45808	3380006	48787	2494346	1.3551	0.0533
class	Betaproteobacteria	28216	24298	1535263	20142	363408	4.2246	0.0283
class	Negativicutes	909932	17443	1169250	29830	461162	2.5354	0.0203
class	Fusobacteriia	203490	3323	173570	2619	109549	1.5844	0.0039
class	Clostridia	186801	2263	150981	2595	114935	1.3136	0.0026
class	Epsilonproteobacteria	29547	1501	94753	1985	76520	1.2383	0.0017
class	Flavobacteriia	117743	1341	78820	1162	52614	1.4981	0.0016
class	Erysipelotrichia	526524	194	13618	403	11272	1.2081	0.0002
class	Coriobacteriia	84998	181	10685	189	8184	1.3056	0.0002
class	Cytophagia	768503	181	5849	6	374	15.6390	0.0002
class	Spirochaetia	203692	170	11630	283	9643	1.2061	0.0002
class	Chlamydiia	204429	161	6747	8	391	17.2558	0.0002
class	Tissierellia	1737404	126	7465	282	3085	2.4198	0.0001
class	Sphingobacteriia	117747	78	2888	13	823	3.5091	0.0001
class	Alphaproteobacteria	28211	69	4109	49	2722	1.5096	0.0001
class	Aquificae	187857	13	393	0	88	4.4659	0.0000
class	Thermotogae	188708	9	282	0	90	3.1333	0.0000
class	Deinococci	188787	5	309	2	252	1.2262	0.0000
class	Mollicutes	31969	4	125	0	92	1.3587	0.0000
order	Pasteurellales	135625	348430	21553104	273712	1406327	15.3258	0.4053
order	Bacteroidales	171549	200844	13533694	383024	927240	14.5957	0.2336
order	Lactobacillales	186826	152395	9415539	144727	1573597	5.9835	0.1772
order	Bacillales	1385	60334	3608816	65235	1111982	3.2454	0.0702
order	Micrococcales	85006	41090	3069454	44588	2240939	1.3697	0.0478
order	Neisseriales	206351	23481	1484445	19478	322106	4.6086	0.0273
order	Veillonellales	1843489	17255	1157233	29676	451359	2.5639	0.0201
order	Actinomycetales	2037	3886	249825	3404	202887	1.2314	0.0045
order	Fusobacteriales	203491	3323	173570	2619	109549	1.5844	0.0039
order	Clostridiales	186802	2259	150848	2595	114806	1.3139	0.0026
order	Campylobacterales	213849	1501	94753	1985	76520	1.2383	0.0017
order	Flavobacteriales	200644	1336	78664	1162	52523	1.4977	0.0016
order	Burkholderiales	80840	803	50196	650	40971	1.2252	0.0009
order	Corynebacteriales	85007	716	54007	643	45321	1.1917	0.0008
order	Pseudomonadales	72274	313	14012	27	2901	4.8301	0.0004
order	Erysipelotrichales	526525	194	13618	403	11272	1.2081	0.0002
order	Selenomonadales	909929	188	12017	154	9803	1.2258	0.0002
order	Cytophagales	768507	181	5849	6	374	15.6390	0.0002
order	Coriobacteriales	84999	176	10299	180	7875	1.3078	0.0002
order	Spirochaetales	136	170	11630	283	9643	1.2061	0.0002
order	Chlamydiales	51291	161	6747	8	391	17.2558	0.0002
order	Tissierellales	1737405	119	7133	276	2826	2.5241	0.0001
order	Thiotrichales	72273	92	3449	76	161	21.4224	0.0001
order	Propionibacteriales	85009	85	5095	99	4350	1.1713	0.0001
order	Sphingobacteriales	200666	78	2888	13	823	3.5091	0.0001
order	Vibrionales	135623	71	2394	9	429	5.5804	0.0001
order	Alteromonadales	135622	62	2033	1	223	9.1166	0.0001
order	Sphingomonadales	204457	50	3407	47	2304	1.4787	0.0001
order	Legionellales	118969	29	898	0	89	10.0899	0.0000
order	Bifidobacteriales	85004	26	1420	51	686	2.0700	0.0000
order	Enterobacteriales	91347	25	909	8	483	1.8820	0.0000
order	Aeromonadales	135624	23	692	0	89	7.7753	0.0000
