LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	10542182	776879251	4323198	47941223	16.2048	1.0000
phylum	Bacteroidetes	976	8535075	629644891	2722155	19622754	32.0875	0.8100
phylum	Firmicutes	1239	1856174	137056927	1467702	24994899	5.4834	0.1762
phylum	Actinobacteria	201174	54848	3737414	20037	2031286	1.8399	0.0052
phylum	Proteobacteria	1224	50749	3698887	25534	804227	4.5993	0.0048
phylum	Verrucomicrobia	74201	37580	2324765	84486	276952	8.3941	0.0036
phylum	Tenericutes	544448	955	31132	21	660	47.1697	0.0001
phylum	Spirochaetes	203691	321	11062	124	1894	5.8405	0.0000
phylum	Elusimicrobia	74152	127	4147	0	149	27.8322	0.0000
phylum	Nitrospirae	40117	119	3942	7	266	14.8195	0.0000
phylum	Chrysiogenetes	200938	102	5809	263	333	17.4444	0.0000
phylum	Synergistetes	508458	80	2926	29	796	3.6759	0.0000
phylum	Chlamydiae	204428	80	4445	154	159	27.9560	0.0000
phylum	Cyanobacteria	1117	77	2377	1	547	4.3455	0.0000
phylum	Fusobacteria	32066	76	2523	27	313	8.0607	0.0000
phylum	Aquificae	200783	30	950	0	90	10.5556	0.0000
phylum	Fibrobacteres	65842	27	882	0	93	9.4839	0.0000
phylum	Deferribacteres	200930	26	845	0	194	4.3557	0.0000
phylum	Acidobacteria	57723	22	706	3	374	1.8877	0.0000
phylum	Chloroflexi	200795	16	581	7	301	1.9302	0.0000
phylum	Planctomycetes	203682	16	556	6	287	1.9373	0.0000
phylum	Deinococcus-Thermus	1297	15	486	1	227	2.1410	0.0000
phylum	Candidatus Saccharibacteria	95818	7	365	11	274	1.3321	0.0000
phylum	Chlorobi	1090	6	184	0	89	2.0674	0.0000
phylum	Gemmatimonadetes	142182	4	127	0	91	1.3956	0.0000
class	Bacteroidia	200643	8534444	629624865	2722114	19619509	32.0918	0.8100
class	Clostridia	186801	1799577	132969135	1428878	23225154	5.7252	0.1708
class	Actinobacteria	1760	47695	3257003	13326	1649479	1.9746	0.0045
class	Negativicutes	909932	38792	2940262	29999	1109786	2.6494	0.0037
class	Verrucomicrobiae	203494	37538	2323383	84470	276605	8.3996	0.0036
class	Betaproteobacteria	28216	27164	2091013	8252	349452	5.9837	0.0026
class	Deltaproteobacteria	28221	21268	1484264	16457	418515	3.5465	0.0020
class	Erysipelotrichia	526524	12063	817397	4470	575291	1.4208	0.0011
class	Coriobacteriia	84998	7143	480109	6711	381660	1.2579	0.0007
class	Bacilli	91061	4765	280189	3444	72111	3.8855	0.0005
class	Gammaproteobacteria	1236	1936	110194	738	32602	3.3800	0.0002
class	Mollicutes	31969	955	31132	21	660	47.1697	0.0001
class	Tissierellia	1737404	640	34877	609	5515	6.3240	0.0001
class	Spirochaetia	203692	321	11062	124	1894	5.8405	0.0000
class	Alphaproteobacteria	28211	302	10052	56	1865	5.3898	0.0000
class	Flavobacteriia	117743	232	7229	5	1173	6.1628	0.0000
class	Cytophagia	768503	217	6995	26	1219	5.7383	0.0000
class	Sphingobacteriia	117747	176	5603	8	720	7.7819	0.0000
class	Endomicrobia	447830	125	4087	0	91	44.9121	0.0000
