LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	10550122	775686497	4298937	47875935	16.2020	1.0000
phylum	Bacteroidetes	976	8545160	628858989	2707660	19619207	32.0532	0.8104
phylum	Firmicutes	1239	1855304	136746182	1460661	24952867	5.4802	0.1759
phylum	Actinobacteria	201174	54674	3711186	19251	2022300	1.8351	0.0052
phylum	Proteobacteria	1224	50265	3667399	25130	796116	4.6066	0.0048
phylum	Verrucomicrobia	74201	37132	2294338	82905	276857	8.2871	0.0035
phylum	Tenericutes	544448	958	31507	35	602	52.3372	0.0001
phylum	Spirochaetes	203691	306	10684	117	1968	5.4289	0.0000
phylum	Elusimicrobia	74152	165	5390	0	62	86.9355	0.0000
phylum	Cyanobacteria	1117	110	3420	5	859	3.9814	0.0000
phylum	Nitrospirae	40117	109	3632	7	240	15.1333	0.0000
phylum	Chrysiogenetes	200938	104	6385	316	328	19.4665	0.0000
phylum	Chlamydiae	204428	76	4134	142	142	29.1127	0.0000
phylum	Synergistetes	508458	67	2399	17	631	3.8019	0.0000
phylum	Fusobacteria	32066	64	2176	27	409	5.3203	0.0000
phylum	Aquificae	200783	32	1019	0	61	16.7049	0.0000
phylum	Deinococcus-Thermus	1297	29	909	0	179	5.0782	0.0000
phylum	Planctomycetes	203682	26	827	1	400	2.0675	0.0000
phylum	Fibrobacteres	65842	26	883	6	176	5.0170	0.0000
phylum	Deferribacteres	200930	23	766	0	194	3.9485	0.0000
phylum	Acidobacteria	57723	17	528	1	275	1.9200	0.0000
phylum	Thermotogae	200918	15	465	0	155	3.0000	0.0000
phylum	Chlorobi	1090	14	444	0	182	2.4396	0.0000
phylum	Chloroflexi	200795	11	366	0	286	1.2797	0.0000
phylum	Gemmatimonadetes	142182	3	107	2	104	1.0288	0.0000
class	Bacteroidia	200643	8544525	628838674	2707602	19616008	32.0574	0.8104
class	Clostridia	186801	1798524	132637769	1421279	23193309	5.7188	0.1706
class	Actinobacteria	1760	47642	3242347	12988	1643322	1.9730	0.0045
class	Negativicutes	909932	38970	2961618	30571	1107899	2.6732	0.0037
class	Verrucomicrobiae	203494	37072	2292453	82897	276501	8.2909	0.0035
class	Betaproteobacteria	28216	26913	2072694	8322	348011	5.9558	0.0026
class	Deltaproteobacteria	28221	21145	1476458	15926	410785	3.5942	0.0020
class	Erysipelotrichia	526524	12032	818726	4457	568725	1.4396	0.0011
class	Coriobacteriia	84998	7023	468564	6263	378857	1.2368	0.0007
class	Bacilli	91061	4778	277384	3394	69295	4.0029	0.0005
class	Gammaproteobacteria	1236	1842	104675	769	33095	3.1629	0.0002
class	Mollicutes	31969	958	31507	35	602	52.3372	0.0001
class	Tissierellia	1737404	646	34959	604	5645	6.1929	0.0001
class	Spirochaetia	203692	306	10684	117	1968	5.4289	0.0000
class	Alphaproteobacteria	28211	289	9853	79	1790	5.5045	0.0000
class	Flavobacteriia	117743	237	7464	12	1233	6.0535	0.0000
class	Cytophagia	768503	205	6696	34	1065	6.2873	0.0000
class	Sphingobacteriia	117747	186	5919	10	701	8.4437	0.0000
class	Endomicrobia	447830	165	5390	0	62	86.9355	0.0000
class	Nitrospira	203693	109	3632	7	240	15.1333	0.0000
class	Chrysiogenetes	118001	104	6385	316	328	19.4665	0.0000
class	Chlamydiia	204429	76	4134	142	142	29.1127	0.0000
class	Epsilonproteobacteria	29547	69	3489	34	2305	1.5137	0.0000
class	Synergistia	649775	67	2399	17	631	3.8019	0.0000
class	Fusobacteriia	203490	64	2176	27	409	5.3203	0.0000
class	Spartobacteria	134549	34	1085	8	108	10.0463	0.0000
class	Aquificae	187857	32	1019	0	61	16.7049	0.0000
class	Deinococci	188787	29	909	0	179	5.0782	0.0000
class	Fibrobacteria	204430	26	883	6	176	5.0170	0.0000
class	Planctomycetia	203683	26	827	1	400	2.0675	0.0000
