LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	6493534	448244301	5225550	82797174	5.4138	1.0000
phylum	Actinobacteria	201174	3080623	205997237	1939168	23682043	8.6985	0.4744
phylum	Bacteroidetes	976	1977259	145325674	1808724	31294394	4.6438	0.3045
phylum	Proteobacteria	1224	893481	59966410	991709	10115303	5.9283	0.1376
phylum	Firmicutes	1239	324729	22128692	257374	10259894	2.1568	0.0500
phylum	Spirochaetes	203691	151919	11010603	186716	5820059	1.8918	0.0234
phylum	Fusobacteria	32066	55699	3223066	33257	1398557	2.3046	0.0086
phylum	Tenericutes	544448	6438	379012	1867	157858	2.4010	0.0010
phylum	Candidatus Saccharibacteria	95818	3095	201497	6507	64688	3.1149	0.0005
phylum	Cyanobacteria	1117	52	1681	3	367	4.5804	0.0000
phylum	Synergistetes	508458	45	2340	74	1345	1.7398	0.0000
phylum	Chloroflexi	200795	21	1102	24	455	2.4220	0.0000
phylum	Chlorobi	1090	21	774	13	251	3.0837	0.0000
phylum	Thermotogae	200918	9	274	0	60	4.5667	0.0000
phylum	Aquificae	200783	8	245	0	91	2.6923	0.0000
phylum	Chrysiogenetes	200938	6	260	6	185	1.4054	0.0000
phylum	Planctomycetes	203682	5	168	2	96	1.7500	0.0000
phylum	Verrucomicrobia	74201	4	155	4	113	1.3717	0.0000
phylum	Elusimicrobia	74152	3	99	0	63	1.5714	0.0000
phylum	Chlamydiae	204428	3	255	0	163	1.5644	0.0000
class	Actinobacteria	1760	3070795	205253821	1923272	23133388	8.8726	0.4804
class	Bacteroidia	200643	1125140	84997516	839311	24773755	3.4310	0.1760
class	Flavobacteriia	117743	753992	52634530	834925	5144436	10.2314	0.1180
class	Betaproteobacteria	28216	597903	39034999	514008	4552449	8.5745	0.0935
class	Epsilonproteobacteria	29547	216642	15853547	425191	3577129	4.4319	0.0339
class	Spirochaetia	203692	151919	11010603	186716	5820059	1.8918	0.0238
class	Negativicutes	909932	138472	9632939	104158	4188238	2.3000	0.0217
class	Bacilli	91061	103733	6593985	97587	2300514	2.8663	0.0162
class	Gammaproteobacteria	1236	78540	5056945	52224	1978288	2.5562	0.0123
class	Clostridia	186801	72344	5238118	51347	3288183	1.5930	0.0113
class	Fusobacteriia	203490	55699	3223066	33257	1398557	2.3046	0.0087
class	Coriobacteriia	84998	9823	743264	15896	548595	1.3549	0.0015
class	Mollicutes	31969	6438	379012	1867	157858	2.4010	0.0010
class	Tissierellia	1737404	6168	350977	1948	218989	1.6027	0.0010
class	Erysipelotrichia	526524	4012	312673	2334	263970	1.1845	0.0006
class	Alphaproteobacteria	28211	336	18988	278	6588	2.8822	0.0001
class	Cytophagia	768503	202	7247	94	1424	5.0892	0.0000
class	Sphingobacteriia	117747	127	4046	5	863	4.6883	0.0000
class	Deltaproteobacteria	28221	51	1639	7	781	2.0986	0.0000
class	Synergistia	649775	45	2340	74	1345	1.7398	0.0000
class	Chlorobia	191410	21	774	13	251	3.0837	0.0000
class	Dehalococcoidia	301297	16	948	24	366	2.5902	0.0000
class	Thermotogae	188708	9	274	0	60	4.5667	0.0000
class	Acidithiobacillia	1807140	9	292	1	68	4.2941	0.0000
class	Aquificae	187857	8	245	0	91	2.6923	0.0000
