LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	8534295	623021195	4844516	55323394	11.2614	1.0000
phylum	Firmicutes	1239	6457246	476691518	4257117	48950061	9.7383	0.7567
phylum	Bacteroidetes	976	1858550	131035112	456881	2611224	50.1815	0.2178
phylum	Actinobacteria	201174	120834	8261924	62583	2970633	2.7812	0.0142
phylum	Proteobacteria	1224	94674	6898225	67251	732605	9.4160	0.0111
phylum	Verrucomicrobia	74201	1268	47255	6	266	177.6504	0.0001
phylum	Spirochaetes	203691	211	7056	41	1928	3.6598	0.0000
phylum	Fusobacteria	32066	92	3973	55	2018	1.9688	0.0000
phylum	Chloroflexi	200795	36	1178	10	311	3.7878	0.0000
phylum	Fibrobacteres	65842	31	1028	8	115	8.9391	0.0000
phylum	Cyanobacteria	1117	28	889	1	320	2.7781	0.0000
phylum	Deinococcus-Thermus	1297	22	740	3	303	2.4422	0.0000
phylum	Acidobacteria	57723	16	607	12	244	2.4877	0.0000
phylum	Synergistetes	508458	15	478	0	246	1.9431	0.0000
phylum	Nitrospirae	40117	15	789	12	116	6.8017	0.0000
phylum	Candidatus Saccharibacteria	95818	10	714	26	670	1.0657	0.0000
phylum	Tenericutes	544448	10	320	0	125	2.5600	0.0000
phylum	Chlorobi	1090	8	248	0	60	4.1333	0.0000
phylum	Thermotogae	200918	7	228	1	160	1.4250	0.0000
phylum	Planctomycetes	203682	5	168	0	98	1.7143	0.0000
class	Clostridia	186801	5881327	433605254	3777913	43834836	9.8918	0.6893
class	Bacteroidia	200643	1858258	131025263	456842	2608414	50.2318	0.2178
class	Negativicutes	909932	467797	35268671	401635	2134146	16.5259	0.0548
class	Actinobacteria	1760	80962	5614423	23577	2209937	2.5405	0.0095
class	Betaproteobacteria	28216	77307	5918409	52611	378062	15.6546	0.0091
class	Erysipelotrichia	526524	63570	4676306	53099	662099	7.0629	0.0075
class	Bacilli	91061	44104	3116860	23983	2305760	1.3518	0.0052
class	Coriobacteriia	84998	39870	2647438	39006	760635	3.4806	0.0047
class	Gammaproteobacteria	1236	16919	957738	14319	340281	2.8146	0.0020
class	Verrucomicrobiae	203494	1265	47165	6	208	226.7548	0.0001
class	Tissierellia	1737404	275	16970	314	8934	1.8995	0.0000
class	Flavobacteriia	117743	235	7966	24	1542	5.1660	0.0000
class	Epsilonproteobacteria	29547	232	14036	241	11027	1.2729	0.0000
