LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	5572861	352875706	1775197	32711689	10.7874	1.0000
phylum	Bacteroidetes	976	4739821	299055624	1174138	18259211	16.3783	0.8505
phylum	Firmicutes	1239	747126	48148193	560691	12605254	3.8197	0.1341
phylum	Proteobacteria	1224	58810	3907352	21195	623187	6.2700	0.0106
phylum	Verrucomicrobia	74201	22544	1514464	14786	1067507	1.4187	0.0040
phylum	Actinobacteria	201174	3558	214038	4016	148466	1.4417	0.0006
phylum	Spirochaetes	203691	239	8150	48	2031	4.0128	0.0000
phylum	Cyanobacteria	1117	118	3848	0	367	10.4850	0.0000
phylum	Synergistetes	508458	104	4132	58	508	8.1339	0.0000
phylum	Chlorobi	1090	80	2511	1	345	7.2783	0.0000
phylum	Chlamydiae	204428	79	3038	2	903	3.3643	0.0000
phylum	Fusobacteria	32066	78	2864	36	639	4.4820	0.0000
phylum	Tenericutes	544448	57	2287	49	322	7.1025	0.0000
phylum	Acidobacteria	57723	46	1649	33	270	6.1074	0.0000
phylum	Fibrobacteres	65842	23	723	0	218	3.3165	0.0000
phylum	Chloroflexi	200795	18	582	2	351	1.6581	0.0000
phylum	Deinococcus-Thermus	1297	12	365	0	148	2.4662	0.0000
phylum	Planctomycetes	203682	10	314	1	184	1.7065	0.0000
class	Bacteroidia	200643	4738615	299015535	1173966	18253491	16.3813	0.8504
class	Clostridia	186801	735875	47478002	551545	12110954	3.9203	0.1321
class	Betaproteobacteria	28216	56313	3780810	19634	551773	6.8521	0.0101
class	Verrucomicrobiae	203494	22532	1514054	14785	1067400	1.4185	0.0040
class	Negativicutes	909932	5029	317376	3726	258712	1.2268	0.0009
class	Erysipelotrichia	526524	3896	235714	3108	173624	1.3576	0.0007
class	Coriobacteriia	84998	2704	168036	3530	135055	1.2442	0.0005
class	Bacilli	91061	1629	79215	1117	52125	1.5197	0.0003
class	Gammaproteobacteria	1236	1449	69490	531	24215	2.8697	0.0003
class	Actinobacteria	1760	823	45060	486	13291	3.3903	0.0001
class	Deltaproteobacteria	28221	801	47412	940	42173	1.1242	0.0001
class	Cytophagia	768503	443	14602	54	1961	7.4462	0.0001
class	Sphingobacteriia	117747	385	13029	84	1575	8.2724	0.0001
class	Tissierellia	1737404	375	22993	806	4368	5.2640	0.0001
class	Flavobacteriia	117743	255	8360	25	1580	5.2911	0.0000
class	Spirochaetia	203692	239	8150	48	2031	4.0128	0.0000
class	Alphaproteobacteria	28211	134	4458	28	1395	3.1957	0.0000
class	Epsilonproteobacteria	29547	109	5062	62	3602	1.4053	0.0000
class	Synergistia	649775	104	4132	58	508	8.1339	0.0000
class	Chlorobia	191410	80	2511	1	345	7.2783	0.0000
class	Chlamydiia	204429	79	3038	2	903	3.3643	0.0000
class	Fusobacteriia	203490	78	2864	36	639	4.4820	0.0000
