LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	1658768	116262076	1703238	18332037	6.3420	1.0000
phylum	Proteobacteria	1224	717984	46519446	585135	3335784	13.9456	0.4328
phylum	Actinobacteria	201174	672161	52874995	884893	8779656	6.0224	0.4052
phylum	Firmicutes	1239	181491	11608176	161132	3983691	2.9139	0.1094
phylum	Fusobacteria	32066	55050	3019284	38240	693611	4.3530	0.0332
phylum	Bacteroidetes	976	31840	2223580	33597	1525329	1.4578	0.0192
phylum	Spirochaetes	203691	168	12247	184	10317	1.1871	0.0001
phylum	Candidatus Saccharibacteria	95818	35	2650	49	2400	1.1042	0.0000
phylum	Tenericutes	544448	17	894	5	654	1.3670	0.0000
phylum	Cyanobacteria	1117	7	229	1	192	1.1927	0.0000
phylum	Verrucomicrobia	74201	6	194	0	62	3.1290	0.0000
phylum	Chlamydiae	204428	3	178	0	175	1.0171	0.0000
class	Actinobacteria	1760	672128	52872684	884848	8777715	6.0235	0.4052
class	Betaproteobacteria	28216	442296	30296240	421862	2094172	14.4669	0.2667
class	Gammaproteobacteria	1236	271306	15883912	160699	1189328	13.3554	0.1636
class	Bacilli	91061	152008	9756873	137288	3216250	3.0336	0.0916
class	Fusobacteriia	203490	55050	3019284	38240	693611	4.3530	0.0332
class	Negativicutes	909932	23463	1432205	16160	441770	3.2420	0.0141
class	Bacteroidia	200643	18254	1305110	19311	882845	1.4783	0.0110
class	Flavobacteriia	117743	13280	906685	14191	638652	1.4197	0.0080
class	Clostridia	186801	5597	397828	7419	313106	1.2706	0.0034
class	Alphaproteobacteria	28211	3634	290985	1373	10874	26.7597	0.0022
class	Epsilonproteobacteria	29547	740	48050	1201	41318	1.1629	0.0004
class	Tissierellia	1737404	318	14165	86	6052	2.3405	0.0002
class	Sphingobacteriia	117747	182	5649	0	215	26.2744	0.0001
class	Spirochaetia	203692	168	12247	184	10317	1.1871	0.0001
class	Erysipelotrichia	526524	105	7105	179	6513	1.0909	0.0001
class	Cytophagia	768503	74	2430	16	631	3.8510	0.0000
class	Coriobacteriia	84998	33	2311	45	1941	1.1906	0.0000
class	Mollicutes	31969	17	894	5	654	1.3670	0.0000
class	Deltaproteobacteria	28221	8	259	0	92	2.8152	0.0000
class	Chlamydiia	204429	3	178	0	175	1.0171	0.0000
order	Micrococcales	85006	653759	51739984	869813	8085599	6.3990	0.3942
order	Burkholderiales	80840	403993	27728894	383396	1648022	16.8256	0.2436
order	Pasteurellales	135625	270344	15841427	160422	1169716	13.5430	0.1630
order	Bacillales	1385	83141	5213458	58908	1195072	4.3625	0.0501
order	Lactobacillales	186826	68867	4543415	78380	2021178	2.2479	0.0415
order	Fusobacteriales	203491	55050	3019284	38240	693611	4.3530	0.0332
order	Neisseriales	206351	38269	2565702	38448	445119	5.7641	0.0231
order	Veillonellales	1843489	23372	1425596	16105	436187	3.2683	0.0141
order	Bacteroidales	171549	18254	1305110	19311	882845	1.4783	0.0110
order	Actinomycetales	2037	17447	1062672	14005	632531	1.6800	0.0105
order	Flavobacteriales	200644	13280	906685	14191	638652	1.4197	0.0080
order	Clostridiales	186802	5596	397798	7419	313077	1.2706	0.0034
order	Sphingomonadales	204457	3574	288760	1360	9998	28.8818	0.0022
order	Campylobacterales	213849	740	48050	1201	41318	1.1629	0.0004
order	Corynebacteriales	85007	548	44203	593	38339	1.1530	0.0003
order	Propionibacteriales	85009	362	25431	434	21067	1.2071	0.0002
order	Tissierellales	1737405	316	14072	86	5961	2.3607	0.0002
order	Pseudomonadales	72274	223	13382	67	10784	1.2409	0.0001
order	Sphingobacteriales	200666	182	5649	0	215	26.2744	0.0001
order	Spirochaetales	136	168	12247	184	10317	1.1871	0.0001
order	Enterobacteriales	91347	165	5264	0	181	29.0829	0.0001
order	Vibrionales	135623	154	5436	0	317	17.1483	0.0001
order	Cellvibrionales	1706369	153	4739	0	91	52.0769	0.0001
order	Cardiobacteriales	135615	119	7979	133	7030	1.1350	0.0001
order	Erysipelotrichales	526525	105	7105	179	6513	1.0909	0.0001
order	Selenomonadales	909929	91	6609	55	5583	1.1838	0.0001
order	Cytophagales	768507	74	2430	16	631	3.8510	0.0000
order	Aeromonadales	135624	48	1878	43	140	13.4143	0.0000
order	Rhodobacterales	204455	39	1411	10	453	3.1148	0.0000
order	Coriobacteriales	84999	33	2311	45	1941	1.1906	0.0000
order	Rhodocyclales	206389	30	1474	12	948	1.5549	0.0000
order	Thiotrichales	72273	28	985	4	215	4.5814	0.0000
order	Chromatiales	135613	22	881	4	204	4.3186	0.0000
order	Rhizobiales	356	16	602	1	286	2.1049	0.0000
order	Mycoplasmatales	2085	16	864	5	625	1.3824	0.0000
order	Pseudonocardiales	85010	9	272	0	60	4.5333	0.0000
order	Xanthomonadales	135614	6	374	7	287	1.3031	0.0000
order	Oceanospirillales	135619	4	134	1	130	1.0308	0.0000
order	Alteromonadales	135622	4	135	1	131	1.0305	0.0000
order	Chlamydiales	51291	3	178	0	175	1.0171	0.0000
family	Micrococcaceae	1268	653250	51709929	869127	8065086	6.4116	0.4141
family	Burkholderiaceae	119060	403751	27715967	383186	1639009	16.9102	0.2560
family	Pasteurellaceae	712	270344	15841427	160422	1169716	13.5430	0.1714
family	Fusobacteriaceae	203492	51100	2782828	35327	521090	5.3404	0.0324
family	Streptococcaceae	1300	43644	2539152	33679	986151	2.5748	0.0277
family	Neisseriaceae	481	38261	2565435	38448	445085	5.7639	0.0243
family	Veillonellaceae	31977	23372	1425596	16105	436187	3.2683	0.0148
family	Aerococcaceae	186827	22411	1830602	41530	918102	1.9939	0.0142
family	Actinomycetaceae	2049	17447	1062672	14005	632531	1.6800	0.0111
family	Flavobacteriaceae	49546	13280	906685	14191	638652	1.4197	0.0084
family	Prevotellaceae	171552	11218	830837	12458	644400	1.2893	0.0071
family	Porphyromonadaceae	171551	7012	473119	6845	237633	1.9910	0.0044
family	Lachnospiraceae	186803	5332	378638	7235	297490	1.2728	0.0034
family	Leptotrichiaceae	1129771	3950	236456	2913	172521	1.3706	0.0025
family	Erythrobacteraceae	335929	3567	288256	1357	9501	30.3395	0.0023
family	Carnobacteriaceae	186828	2771	171779	3146	115528	1.4869	0.0018
family	Staphylococcaceae	90964	1993	114006	2024	53165	2.1444	0.0013
family	Campylobacteraceae	72294	740	48050	1201	41318	1.1629	0.0005
family	Corynebacteriaceae	1653	540	43745	589	37919	1.1536	0.0003
family	Propionibacteriaceae	31957	362	25431	434	21067	1.2071	0.0002
family	Peptoniphilaceae	1570339	316	14072	86	5961	2.3607	0.0002
family	Eubacteriaceae	186806	182	14173	107	11370	1.2465	0.0001
family	Comamonadaceae	80864	179	10678	189	8515	1.2540	0.0001
family	Sanguibacteraceae	145360	179	9700	233	7485	1.2959	0.0001
family	Moraxellaceae	468	172	11604	66	10305	1.1261	0.0001
family	Sphingobacteriaceae	84566	170	5266	0	92	57.2391	0.0001
family	Spirochaetaceae	137	168	12247	184	10317	1.1871	0.0001
family	Enterobacteriaceae	543	165	5264	0	181	29.0829	0.0001
family	Promicromonosporaceae	85017	162	10204	257	6893	1.4803	0.0001
family	Vibrionaceae	641	154	5436	0	317	17.1483	0.0001
family	Cellvibrionaceae	1706371	153	4739	0	91	52.0769	0.0001
family	Cardiobacteriaceae	868	119	7979	133	7030	1.1350	0.0001
family	Erysipelotrichaceae	128827	105	7105	179	6513	1.0909	0.0001
family	Selenomonadaceae	1843491	91	6609	55	5583	1.1838	0.0001
family	Dermacoccaceae	145357	71	4652	108	3124	1.4891	0.0000
family	Pseudomonadaceae	135621	51	1778	1	479	3.7119	0.0000
family	Cytophagaceae	89373	46	1411	0	239	5.9038	0.0000
family	Bacillaceae	186817	45	1421	0	604	2.3526	0.0000
family	Aeromonadaceae	84642	43	1714	43	78	21.9744	0.0000
family	Cellulomonadaceae	85016	43	3160	81	1883	1.6782	0.0000
family	Alcaligenaceae	506	37	1284	7	302	4.2517	0.0000
family	Jonesiaceae	85022	37	1179	0	62	19.0161	0.0000
family	Lactobacillaceae	33958	35	1672	23	1254	1.3333	0.0000
family	Clostridiales Family XIII. Incertae Sedis	543314	32	2467	36	2022	1.2201	0.0000
family	Atopobiaceae	1643824	32	2281	45	1912	1.1930	0.0000
family	Rhodobacteraceae	31989	31	1129	4	417	2.7074	0.0000
family	Rhodocyclaceae	75787	30	1474	12	948	1.5549	0.0000
family	Paenibacillaceae	186822	26	822	0	241	3.4108	0.0000
family	Ectothiorhodospiraceae	72276	20	702	1	108	6.5000	0.0000
family	Peptostreptococcaceae	186804	19	1020	24	971	1.0505	0.0000
family	Clostridiaceae	31979	18	676	9	415	1.6289	0.0000
family	Flammeovirgaceae	200667	16	586	13	144	4.0694	0.0000
family	Mycoplasmataceae	2092	16	864	5	625	1.3824	0.0000
family	Bacteroidaceae	815	16	878	7	604	1.4536	0.0000
family	Thiotrichaceae	135617	16	601	4	92	6.5326	0.0000
family	Microbacteriaceae	85023	13	998	5	908	1.0991	0.0000
family	Cyclobacteriaceae	563798	12	433	3	248	1.7460	0.0000
family	Ruminococcaceae	541000	11	752	8	739	1.0176	0.0000
family	Saprospiraceae	89374	10	318	0	60	5.3000	0.0000
family	Pseudonocardiaceae	2070	9	272	0	60	4.5333	0.0000
family	Sphingomonadaceae	41297	7	504	3	497	1.0141	0.0000
family	Xanthomonadaceae	32033	6	374	7	287	1.3031	0.0000
family	Mycobacteriaceae	1762	5	366	4	361	1.0139	0.0000
family	Succinivibrionaceae	83763	5	164	0	62	2.6452	0.0000
family	Enterococcaceae	81852	5	163	0	97	1.6804	0.0000
family	Methylobacteriaceae	119045	4	203	0	199	1.0201	0.0000
family	Psychromonadaceae	267894	3	95	0	92	1.0326	0.0000
family	Chlamydiaceae	809	3	178	0	175	1.0171	0.0000
genus	Rothia	32207	653216	51708288	869079	8064347	6.4120	0.3941
genus	Lautropia	47670	403735	27715232	383174	1638927	16.9106	0.2436
genus	Haemophilus	724	248295	14364111	145319	330496	43.4623	0.1498
genus	Gemella	1378	81076	5097177	56884	1141031	4.4672	0.0489
genus	Fusobacterium	848	51100	2782828	35327	521090	5.3404	0.0308
genus	Streptococcus	1301	43537	2534174	33550	985630	2.5711	0.0263
genus	Neisseria	482	36777	2463022	37009	418284	5.8884	0.0222
genus	Veillonella	29465	23336	1422904	16068	434329	3.2761	0.0141
genus	Abiotrophia	46123	22406	1830416	41528	917921	1.9941	0.0135
genus	Aggregatibacter	416916	20555	1414700	13783	833740	1.6968	0.0124
genus	Actinomyces	1654	16839	1022096	13783	597382	1.7110	0.0102
genus	Capnocytophaga	1016	12703	885928	13978	632875	1.3998	0.0077
genus	Prevotella	838	8484	624988	6544	503607	1.2410	0.0051
genus	Porphyromonas	836	6909	465521	6824	231054	2.0148	0.0042
genus	Leptotrichia	32067	3949	236414	2912	172480	1.3707	0.0024
genus	Porphyrobacter	1111	3567	288256	1357	9501	30.3395	0.0022
genus	Oribacterium	265975	3231	243745	4484	190062	1.2824	0.0019
genus	Alloprevotella	1283313	2699	202975	5842	138317	1.4675	0.0016
genus	Granulicatella	117563	2316	144073	2621	96227	1.4972	0.0014
genus	Staphylococcus	1279	1992	113974	2024	53134	2.1450	0.0012
genus	Lachnoanaerobaculum	1164882	1082	63502	729	50149	1.2663	0.0007
genus	Morococcus	212742	1031	72895	1076	4494	16.2205	0.0006
genus	Stomatobaculum	1213720	789	57505	1829	46662	1.2324	0.0005
genus	Campylobacter	194	740	48050	1201	41318	1.1629	0.0004
genus	Pasteurella	745	716	31893	667	2772	11.5054	0.0004
genus	Corynebacterium	1716	540	43745	589	37919	1.1536	0.0003
genus	Actinobaculum	76833	533	36457	181	31725	1.1492	0.0003
genus	Carnobacterium	2747	453	27561	517	19158	1.4386	0.0003
genus	Propionibacterium	1743	362	25431	434	21067	1.2071	0.0002
genus	Mannheimia	75984	318	10142	5	345	29.3971	0.0002
genus	Kingella	32257	293	20506	218	17334	1.1830	0.0002
genus	Actinobacillus	713	274	13013	477	599	21.7245	0.0002
genus	Parvimonas	543311	209	7657	22	2331	3.2849	0.0001
genus	Chryseobacterium	59732	195	6760	62	1716	3.9394	0.0001
genus	Eubacterium	1730	182	14173	107	11370	1.2465	0.0001
genus	Sanguibacter	60919	179	9700	233	7485	1.2959	0.0001
genus	Acinetobacter	469	172	11604	66	10305	1.1261	0.0001
genus	Treponema	157	168	12247	184	10317	1.1871	0.0001
genus	Riemerella	34084	167	6522	114	1937	3.3671	0.0001
genus	Vibrio	662	150	5306	0	191	27.7801	0.0001
genus	Histophilus	214906	141	5277	110	213	24.7746	0.0001
genus	Cardiobacterium	2717	118	7946	133	6998	1.1355	0.0001
genus	Acidovorax	12916	113	7461	154	6789	1.0990	0.0001
genus	Lactococcus	1357	107	4978	129	521	9.5547	0.0001
genus	Peptoniphilus	162289	106	6381	64	3597	1.7740	0.0001
genus	Eikenella	538	103	6313	110	3631	1.7386	0.0001
genus	Xylanimonas	186188	100	5833	140	3872	1.5065	0.0001
genus	Selenomonas	970	88	6457	49	5492	1.1757	0.0001
genus	Tannerella	195950	86	6747	19	6008	1.1230	0.0001
genus	Bergeyella	59735	78	2734	10	647	4.2257	0.0000
genus	Kytococcus	57499	71	4652	108	3124	1.4891	0.0000
genus	Trueperella	1069494	68	3697	33	3165	1.1681	0.0000
genus	Solobacterium	123375	67	4853	167	4690	1.0348	0.0000
genus	Isoptericola	254250	62	4371	117	3021	1.4469	0.0000
genus	Pseudomonas	286	51	1778	1	479	3.7119	0.0000
genus	Cellulomonas	1707	43	3160	81	1883	1.6782	0.0000
genus	Jonesia	43673	37	1179	0	62	19.0161	0.0000
genus	Bulleidia	118747	33	2061	12	1747	1.1797	0.0000
genus	Vitreoscilla	59	32	1208	23	84	14.3810	0.0000
genus	Atopobium	1380	32	2281	45	1912	1.1930	0.0000
genus	Paraprevotella	577309	31	2539	60	2215	1.1463	0.0000
genus	Bacillus	1386	29	913	0	421	2.1686	0.0000
genus	Catonella	43996	29	1908	65	1565	1.2192	0.0000
genus	Lactobacillus	1578	28	1385	19	1005	1.3781	0.0000
genus	Bordetella	517	28	1005	7	182	5.5220	0.0000
genus	Johnsonella	43994	26	1826	9	1466	1.2456	0.0000
genus	Paenibacillus	44249	25	790	0	210	3.7619	0.0000
genus	Dialister	39948	25	1972	25	1307	1.5088	0.0000
genus	Flavobacterium	237	24	819	5	241	3.3983	0.0000
genus	Comamonas	283	23	1029	23	363	2.8347	0.0000
genus	Arthrobacter	1663	20	799	17	237	3.3713	0.0000
genus	Empedobacter	59734	20	703	4	206	3.4126	0.0000
genus	Ottowia	219181	18	1090	7	828	1.3164	0.0000
genus	Thioalkalivibrio	106633	17	586	0	63	9.3016	0.0000
genus	Simonsiella	71	17	1190	5	1053	1.1301	0.0000
genus	Gallibacterium	155493	17	982	18	628	1.5637	0.0000
genus	Pontibacter	323449	16	501	0	91	5.5055	0.0000
genus	Mycoplasma	2093	16	864	5	625	1.3824	0.0000
genus	Thiothrix	1030	16	601	4	92	6.5326	0.0000
genus	Bacteroides	816	15	846	7	573	1.4764	0.0000
genus	Clostridium	1485	15	576	9	352	1.6364	0.0000
genus	Epilithonimonas	358033	15	492	0	130	3.7846	0.0000
genus	Marivirga	869806	14	519	13	79	6.5696	0.0000
genus	Leucobacter	55968	13	998	5	908	1.0991	0.0000
genus	Basfia	697331	13	557	16	397	1.4030	0.0000
genus	Maribacter	252356	12	418	2	112	3.7321	0.0000
genus	Megasphaera	906	11	720	12	551	1.3067	0.0000
genus	Kocuria	57493	11	629	24	292	2.1541	0.0000
genus	Zobellia	112040	11	353	0	63	5.6032	0.0000
genus	Lachnoclostridium	1506553	10	417	6	305	1.3672	0.0000
genus	Rhodonellum	336827	10	304	0	88	3.4545	0.0000
genus	Dechloromonas	73029	9	724	8	643	1.1260	0.0000
genus	Saccharothrix	2071	9	272	0	60	4.5333	0.0000
genus	Necropsobacter	908284	9	524	22	333	1.5736	0.0000
genus	Butyrivibrio	830	9	286	1	103	2.7767	0.0000
genus	Peptostreptococcus	1257	8	475	21	467	1.0171	0.0000
genus	Gillisia	244698	7	246	0	69	3.5652	0.0000
genus	Achromobacter	222	7	217	0	60	3.6167	0.0000
genus	Sphingobium	165695	7	504	3	497	1.0141	0.0000
genus	Parabacteroides	375288	7	427	0	306	1.3954	0.0000
genus	Elizabethkingia	308865	6	256	6	127	2.0157	0.0000
genus	Paracoccus	265	6	332	4	326	1.0184	0.0000
genus	Pediococcus	1253	6	187	0	150	1.2467	0.0000
genus	Barnesiella	397864	6	297	2	204	1.4559	0.0000
genus	Ideonella	36862	6	192	0	62	3.0968	0.0000
genus	Conchiformibius	334107	5	206	7	113	1.8230	0.0000
genus	Peptoclostridium	1481960	5	157	0	122	1.2869	0.0000
genus	Mycobacterium	1763	5	366	4	361	1.0139	0.0000
genus	Delftia	80865	4	304	4	277	1.0975	0.0000
genus	Hallella	52228	4	335	12	261	1.2835	0.0000
genus	Actinotignum	1653174	4	222	6	62	3.5806	0.0000
genus	Faecalibacterium	216851	4	227	2	223	1.0179	0.0000
genus	Ruminococcus	1263	4	355	2	349	1.0172	0.0000
genus	Algoriphagus	246875	4	153	0	115	1.3304	0.0000
genus	Amphibacillus	29331	4	124	0	62	2.0000	0.0000
genus	Filifactor	44259	4	278	0	274	1.0146	0.0000
genus	Eremococcus	171412	3	108	2	105	1.0286	0.0000
genus	Chlamydia	810	3	178	0	175	1.0171	0.0000
genus	Enterococcus	1350	3	103	0	68	1.5147	0.0000
genus	Methylobacterium	407	3	162	0	159	1.0189	0.0000
genus	Avibacterium	292486	3	138	5	135	1.0222	0.0000
genus	Hungatella	1649459	3	100	0	63	1.5873	0.0000
genus	Fangia	482136	3	95	0	62	1.5323	0.0000
genus	Psychromonas	67572	3	95	0	92	1.0326	0.0000
genus	Photobacterium	657	3	97	0	94	1.0319	0.0000
genus	Centipeda	82202	3	152	6	91	1.6703	0.0000
genus	Stenotrophomonas	40323	3	178	1	175	1.0171	0.0000
species	Rothia mucilaginosa	43675	628629	50010511	850716	7237578	6.9098	0.3793
species	Lautropia mirabilis	47671	403735	27715232	383174	1638927	16.9106	0.2436
species	Haemophilus parainfluenzae	729	154715	8675792	112655	191657	45.2673	0.0934
species	Haemophilus influenzae	727	81320	4953958	17850	68992	71.8048	0.0491
species	Gemella haemolysans	1379	77088	4844451	53912	958854	5.0523	0.0465
species	Fusobacterium periodonticum	860	48356	2641360	33463	462135	5.7156	0.0292
species	Abiotrophia defectiva	46125	22406	1830416	41528	917921	1.9941	0.0135
species	Rothia dentocariosa	2047	18487	1341218	14974	698303	1.9207	0.0112
species	Aggregatibacter aphrophilus	732	17934	1263177	10836	810858	1.5578	0.0108
species	Veillonella parvula	29466	16940	1004054	10072	210357	4.7731	0.0102
species	Streptococcus sanguinis	1305	16090	919215	9805	428388	2.1458	0.0097
