LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	20396824	1508381944	17492707	55624853	27.1171	1.0000
phylum	Firmicutes	1239	16704281	1246358112	15257816	23381138	53.3061	0.8190
phylum	Bacteroidetes	976	3593097	256304579	2146502	29945336	8.5591	0.1762
phylum	Verrucomicrobia	74201	61503	3179617	66914	596878	5.3271	0.0030
phylum	Proteobacteria	1224	18765	1327169	8033	867735	1.5295	0.0009
phylum	Actinobacteria	201174	16886	1105161	12596	771599	1.4323	0.0008
phylum	Fusobacteria	32066	402	23884	181	19076	1.2520	0.0000
phylum	Spirochaetes	203691	234	7528	35	1807	4.1660	0.0000
phylum	Synergistetes	508458	187	7039	44	2326	3.0262	0.0000
phylum	Tenericutes	544448	139	5278	108	310	17.0258	0.0000
phylum	Nitrospirae	40117	118	3682	4	155	23.7548	0.0000
phylum	Cyanobacteria	1117	82	2552	0	640	3.9875	0.0000
phylum	Chlorobi	1090	71	2146	0	242	8.8678	0.0000
phylum	Chloroflexi	200795	42	1302	0	241	5.4025	0.0000
phylum	Deinococcus-Thermus	1297	41	1348	1	294	4.5850	0.0000
phylum	Deferribacteres	200930	38	1277	0	228	5.6009	0.0000
phylum	Chlamydiae	204428	23	1009	22	199	5.0704	0.0000
phylum	Fibrobacteres	65842	18	621	6	208	2.9856	0.0000
phylum	Candidatus Saccharibacteria	95818	12	879	29	867	1.0138	0.0000
phylum	Acidobacteria	57723	9	289	1	220	1.3136	0.0000
phylum	Planctomycetes	203682	8	260	0	93	2.7957	0.0000
phylum	Aquificae	200783	7	214	0	91	2.3516	0.0000
class	Clostridia	186801	16118872	1203734372	14724674	21317493	56.4670	0.7903
class	Bacteroidia	200643	3592538	256286470	2146421	29943053	8.5591	0.1761
class	Negativicutes	909932	550169	40436192	498923	1535108	26.3409	0.0270
