LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	182389	11292517	120845	7364369	1.5334	1.0000
phylum	Proteobacteria	1224	64410	3843633	41428	1925189	1.9965	0.3532
phylum	Firmicutes	1239	54745	3308756	39308	2029005	1.6307	0.3002
phylum	Actinobacteria	201174	44618	2970244	26387	2462913	1.2060	0.2446
phylum	Bacteroidetes	976	14475	944792	11082	773920	1.2208	0.0794
phylum	Fusobacteria	32066	3758	203881	2481	157523	1.2943	0.0206
phylum	Spirochaetes	203691	212	10925	102	7260	1.5048	0.0012
phylum	Tenericutes	544448	107	6049	19	4728	1.2794	0.0006
phylum	Verrucomicrobia	74201	39	2757	21	2573	1.0715	0.0002
phylum	Deinococcus-Thermus	1297	10	540	2	474	1.1392	0.0001
phylum	Candidatus Saccharibacteria	95818	10	600	14	492	1.2195	0.0001
class	Actinobacteria	1760	44344	2952607	26075	2447967	1.2061	0.2432
class	Bacilli	91061	38579	2266988	26396	1226383	1.8485	0.2115
class	Gammaproteobacteria	1236	36165	2191742	19298	906074	2.4189	0.1983
class	Betaproteobacteria	28216	22253	1296074	15519	764896	1.6944	0.1220
class	Bacteroidia	200643	12995	848987	9670	695213	1.2212	0.0713
class	Clostridia	186801	8281	544270	6571	428664	1.2697	0.0454
class	Negativicutes	909932	7399	465859	5747	347813	1.3394	0.0406
class	Epsilonproteobacteria	29547	5895	350509	6569	251962	1.3911	0.0323
class	Fusobacteriia	203490	3758	203881	2481	157523	1.2943	0.0206
class	Flavobacteriia	117743	1475	95631	1411	78607	1.2166	0.0081
class	Erysipelotrichia	526524	371	25495	549	21195	1.2029	0.0020
class	Coriobacteriia	84998	274	17637	312	14946	1.1800	0.0015
class	Spirochaetia	203692	212	10925	102	7260	1.5048	0.0012
class	Tissierellia	1737404	111	6009	45	4819	1.2469	0.0006
class	Mollicutes	31969	107	6049	19	4728	1.2794	0.0006
class	Alphaproteobacteria	28211	91	5023	39	1978	2.5394	0.0005
class	Verrucomicrobiae	203494	39	2757	21	2573	1.0715	0.0002
class	Deinococci	188787	10	540	2	474	1.1392	0.0001
class	Deltaproteobacteria	28221	6	285	3	279	1.0215	0.0000
class	Sphingobacteriia	117747	3	96	0	62	1.5484	0.0000
order	Pasteurellales	135625	35924	2177330	19110	896595	2.4284	0.1970
order	Micrococcales	85006	29758	2038012	16423	1687306	1.2078	0.1632
order	Lactobacillales	186826	22824	1335659	14962	709110	1.8836	0.1252
order	Bacillales	1385	15755	931329	11434	517273	1.8005	0.0864
order	Burkholderiales	80840	14541	844379	10692	549323	1.5371	0.0797
order	Bacteroidales	171549	12995	848987	9670	695213	1.2212	0.0713
order	Actinomycetales	2037	10945	670709	7332	549351	1.2209	0.0600
order	Clostridiales	186802	8276	543977	6571	428469	1.2696	0.0454
order	Neisseriales	206351	7710	451610	4826	215490	2.0957	0.0423
order	Veillonellales	1843489	7061	445434	5496	329945	1.3500	0.0387
order	Campylobacterales	213849	5895	350509	6569	251962	1.3911	0.0323
order	Fusobacteriales	203491	3758	203881	2481	157523	1.2943	0.0206
order	Corynebacteriales	85007	3148	213977	2145	184407	1.1604	0.0173
order	Flavobacteriales	200644	1475	95631	1411	78607	1.2166	0.0081
order	Propionibacteriales	85009	394	23449	110	21190	1.1066	0.0022
order	Erysipelotrichales	526525	371	25495	549	21195	1.2029	0.0020
order	Selenomonadales	909929	338	20425	251	17868	1.1431	0.0019
order	Coriobacteriales	84999	255	16423	303	13995	1.1735	0.0014
order	Spirochaetales	136	212	10925	102	7260	1.5048	0.0012
order	Enterobacteriales	91347	129	8626	128	5406	1.5956	0.0007
order	Tissierellales	1737405	108	5767	37	4635	1.2442	0.0006
order	Mycoplasmatales	2085	107	6049	19	4728	1.2794	0.0006
order	Bifidobacteriales	85004	98	6422	65	5676	1.1314	0.0005
order	Sphingomonadales	204457	72	4196	34	1320	3.1788	0.0004
order	Cardiobacteriales	135615	46	2769	50	1838	1.5065	0.0003
order	Verrucomicrobiales	48461	39	2757	21	2573	1.0715	0.0002
order	Pseudomonadales	72274	31	1392	8	894	1.5570	0.0002
order	Eggerthellales	1643822	19	1214	9	951	1.2766	0.0001
order	Xanthomonadales	135614	13	884	1	806	1.0968	0.0001
order	Thermales	68933	10	540	2	474	1.1392	0.0001
order	Rhizobiales	356	8	347	1	290	1.1966	0.0000
order	Rhodobacterales	204455	7	344	2	302	1.1391	0.0000
order	Oceanospirillales	135619	6	194	0	94	2.0638	0.0000
order	Rhodospirillales	204441	4	136	2	66	2.0606	0.0000
order	Vibrionales	135623	4	160	0	156	1.0256	0.0000
order	Desulfovibrionales	213115	4	219	3	215	1.0186	0.0000
