LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LENGTH	LINEAR_DOC	REL_ABUNDANCE
superkingdom	Bacteria	2	2084269	150063017	601146	4424182	33.9188	1.0000
phylum	Bacteroidetes	976	1934949	139674749	516873	1281529	108.9907	0.9284
phylum	Firmicutes	1239	82875	5537981	37037	2218771	2.4960	0.0398
phylum	Proteobacteria	1224	50715	3850063	34611	461025	8.3511	0.0243
phylum	Actinobacteria	201174	13404	891569	10704	457767	1.9476	0.0064
phylum	Verrucomicrobia	74201	2183	100438	1680	256	392.3359	0.0010
phylum	Candidatus Saccharibacteria	95818	68	4722	148	3533	1.3365	0.0000
phylum	Spirochaetes	203691	21	1020	42	190	5.3684	0.0000
phylum	Cyanobacteria	1117	15	467	0	90	5.1889	0.0000
phylum	Fusobacteria	32066	6	442	13	229	1.9301	0.0000
phylum	Tenericutes	544448	3	111	0	108	1.0278	0.0000
class	Bacteroidia	200643	1934161	139650722	516865	1280463	109.0627	0.9280
class	Clostridia	186801	55520	3876410	22119	1924660	2.0141	0.0266
class	Betaproteobacteria	28216	47328	3645795	31834	319594	11.4076	0.0227
class	Negativicutes	909932	25140	1528263	13710	198788	7.6879	0.0121
class	Actinobacteria	1760	11290	764122	8273	369719	2.0668	0.0054
class	Gammaproteobacteria	1236	3258	196096	2575	134850	1.4542	0.0016
class	Verrucomicrobiae	203494	2183	100438	1680	256	392.3359	0.0010
class	Coriobacteriia	84998	2114	127447	2431	88048	1.4475	0.0010
class	Bacilli	91061	1366	75591	720	52939	1.4279	0.0007
class	Erysipelotrichia	526524	815	56322	469	41585	1.3544	0.0004
class	Sphingobacteriia	117747	732	22198	2	337	65.8694	0.0004
class	Epsilonproteobacteria	29547	102	6506	181	5289	1.2301	0.0000
class	Flavobacteriia	117743	45	1473	5	444	3.3176	0.0000
class	Deltaproteobacteria	28221	22	1431	17	1133	1.2630	0.0000
class	Spirochaetia	203692	21	1020	42	190	5.3684	0.0000
class	Tissierellia	1737404	14	600	7	258	2.3256	0.0000
class	Cytophagia	768503	9	292	1	223	1.3094	0.0000
class	Fusobacteriia	203490	6	442	13	229	1.9301	0.0000
class	Alphaproteobacteria	28211	5	235	4	159	1.4780	0.0000
class	Mollicutes	31969	3	111	0	108	1.0278	0.0000
order	Bacteroidales	171549	1934161	139650722	516865	1280463	109.0627	0.9284
order	Clostridiales	186802	54813	3826114	21732	1886961	2.0277	0.0263
order	Burkholderiales	80840	47319	3645067	31827	319081	11.4236	0.0227
order	Selenomonadales	909929	22866	1398298	11196	134683	10.3821	0.0110
order	Bifidobacteriales	85004	10971	742379	8006	351133	2.1142	0.0053
order	Pasteurellales	135625	2881	171500	2438	117444	1.4603	0.0014
order	Verrucomicrobiales	48461	2183	100438	1680	256	392.3359	0.0010
order	Coriobacteriales	84999	2075	124905	2414	85820	1.4554	0.0010
order	Veillonellales	1843489	1277	80113	1179	60433	1.3256	0.0006
order	Lactobacillales	186826	1239	69598	673	49286	1.4121	0.0006
order	Acidaminococcales	1843488	997	49852	1335	3672	13.5763	0.0005
order	Erysipelotrichales	526525	815	56322	469	41585	1.3544	0.0004
order	Sphingobacteriales	200666	732	22198	2	337	65.8694	0.0004
order	Enterobacteriales	91347	332	22682	119	16505	1.3743	0.0002
order	Actinomycetales	2037	216	14474	183	12420	1.1654	0.0001
order	Bacillales	1385	127	5993	47	3653	1.6406	0.0001
order	Campylobacterales	213849	102	6506	181	5289	1.2301	0.0000
order	Micrococcales	85006	92	6657	81	5625	1.1835	0.0000
order	Flavobacteriales	200644	45	1473	5	444	3.3176	0.0000
order	Eggerthellales	1643822	39	2542	17	2228	1.1409	0.0000
order	Spirochaetales	136	21	1020	42	190	5.3684	0.0000
order	Halanaerobiales	53433	18	639	6	91	7.0220	0.0000
order	Desulfovibrionales	213115	18	1303	17	1102	1.1824	0.0000
order	Pseudomonadales	72274	16	754	16	590	1.2780	0.0000
order	Pleurocapsales	52604	14	436	0	60	7.2667	0.0000
order	Thermoanaerobacterales	68295	14	562	10	72	7.8056	0.0000
order	Neisseriales	206351	9	728	7	513	1.4191	0.0000
order	Cytophagales	768507	9	292	1	223	1.3094	0.0000
order	Fusobacteriales	203491	6	442	13	229	1.9301	0.0000
order	Tissierellales	1737405	5	223	0	149	1.4966	0.0000
order	Rhodospirillales	204441	4	205	4	130	1.5769	0.0000
order	Streptomycetales	85011	4	133	0	69	1.9275	0.0000
order	Corynebacteriales	85007	3	204	2	201	1.0149	0.0000
order	Cardiobacteriales	135615	3	177	2	174	1.0172	0.0000
family	Bacteroidaceae	815	1918363	138571532	500294	1266306	109.4297	0.9282
family	Lachnospiraceae	186803	46430	3273305	15438	1633282	2.0041	0.0225
family	Sutterellaceae	995019	32065	2483501	20910	214645	11.5703	0.0155
family	Selenomonadaceae	1843491	22848	1397738	11196	134527	10.3900	0.0111
family	Porphyromonadaceae	171551	13625	930095	11933	7441	124.9960	0.0066
family	Bifidobacteriaceae	31953	10971	742379	8006	351133	2.1142	0.0053
family	Pasteurellaceae	712	2881	171500	2438	117444	1.4603	0.0014
family	Eubacteriaceae	186806	2697	189831	1471	45461	4.1757	0.0013
family	Akkermansiaceae	1647988	2180	100346	1680	196	511.9694	0.0011
family	Coriobacteriaceae	84107	2041	123315	2394	84680	1.4562	0.0010
